Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.458333;[0.168555,0.417958,0.118344]
5;0.615741;[0.81584,-1.18694,0.111813]
6;0.712963;[0.466352,-1.03756,0.894798]
7;0.398148;[-0.458093,-1.47497,1.00414]
8;0.675926;[0.360742,-2.09942,-0.556981]
9;0.481481;[0.783212,-0.710372,1.01416]
10;0.666667;[-0.186925,-0.853348,-0.329436]
11;0.509259;[1.1114,-1.57548,-0.485234]
12;0.592593;[-0.0545713,-0.937296,-0.591949]
13;0.569444;[-1.2505,-1.93871,0.535069]
14;0.574074;[0.644662,-1.88237,-0.606859]
15;0.574074;[-0.716506,-0.968583,-0.200043]
16;0.546296;[-0.433701,-2.15224,0.578834]
17;0.592593;[0.241275,-2.24348,-0.0308537]
18;0.578704;[0.302892,-1.99898,0.152058]
19;0.564815;[-0.688299,-1.21716,0.150049]
20;0.615741;[-1.15278,-3.18675,0.544314]
21;0.560185;[-0.355974,-2.82316,-0.0290037]
22;0.541667;[-1.8589,-1.99447,0.364637]
23;0.574074;[-0.495446,-2.78417,-0.0940965]
24;0.564815;[0.596445,-1.57394,-0.295304]
25;0.564815;[-0.141675,-2.53705,0.0356206]
26;0.583333;[0.443491,-1.3476,0.383283]
27;0.555556;[-0.0524002,-1.47927,-0.199062]
28;0.62963;[-0.314421,-1.79112,0.156402]
29;0.509259;[0.449325,-1.83997,0.980435]
30;0.611111;[0.420523,-2.24888,-0.791776]
31;0.546296;[-1.23855,-2.31422,0.447042]
32;0.625;[-0.108825,-2.17658,-0.240983]
33;0.532407;[0.312301,-1.64007,-0.590608]
34;0.583333;[0.539143,-2.02724,-0.637293]
35;0.569444;[0.826034,-1.5195,-0.963286]
36;0.574074;[-0.055224,-1.07819,0.578878]
37;0.523148;[-0.260322,-2.70407,0.333381]
38;0.643519;[-0.499119,-1.20513,-1.02052]
39;0.486111;[0.23259,-0.856553,-0.383933]
40;0.587963;[-0.18022,-1.42209,-0.18154]
41;0.689815;[-0.325874,-0.601435,-0.0126997]
42;0.347222;[-0.173252,-0.521295,0.626109]
43;1.01389;[-0.261167,-0.0705954,0.334002]
44;0.00462963;[2.15826,2.88113,7.20997]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
