Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.388889;[-0.192356,-0.914757,-0.74054]
5;0.657407;[-0.0359364,-1.7499,-0.293249]
6;0.699074;[-0.331445,-1.14448,-0.623773]
7;0.425926;[-0.864522,-0.702957,-0.0765931]
8;0.685185;[1.17987,-1.54437,-0.334809]
9;0.472222;[0.174608,-1.51572,1.11711]
10;0.652778;[-0.505273,-1.08097,-0.35594]
11;0.523148;[-0.056902,-3.02268,0.181286]
12;0.611111;[-0.308858,-2.4686,1.49326]
13;0.550926;[0.640864,-0.943263,-0.226147]
14;0.560185;[1.50842,-1.81889,0.0215404]
15;0.606481;[-0.210413,-1.88806,0.54594]
16;0.550926;[1.31861,-1.3186,-0.796695]
17;0.569444;[0.343844,-2.39824,0.961019]
18;0.546296;[0.0360946,-1.06037,-0.154105]
19;0.62037;[0.666062,-2.39376,-1.0716]
20;0.518519;[0.128369,-1.42653,-0.93442]
21;0.62037;[-0.288632,-3.69035,0.030655]
22;0.564815;[-0.546483,-3.41401,0.376023]
23;0.527778;[-0.389732,-3.10777,0.279471]
24;0.578704;[0.916999,-1.47476,0.664586]
25;0.574074;[0.841519,-2.49476,0.747643]
26;0.578704;[0.507635,-2.08939,-0.154228]
27;0.62037;[-0.847246,-2.36665,-0.129015]
28;0.560185;[0.344203,-1.00975,0.487895]
29;0.574074;[-0.084086,-2.64197,-0.470626]
30;0.537037;[-0.329045,-3.48876,0.851893]
31;0.606481;[0.304998,-2.74185,0.632676]
32;0.555556;[0.148828,-2.38825,-0.157914]
33;0.578704;[-0.25184,-2.24751,0.602268]
34;0.583333;[-1.13881,-2.359,0.320866]
35;0.523148;[0.0150618,-1.57204,-0.139939]
36;0.648148;[0.0132935,-1.50044,0.382517]
37;0.486111;[0.250272,-2.14868,0.329195]
38;0.666667;[-1.00339,-2.18902,-0.0825813]
39;0.476852;[-1.82019,-1.60516,-0.0151326]
40;0.625;[0.280433,-2.19637,0.366271]
41;0.671296;[0.196458,-0.425839,-0.491298]
42;0.356481;[0.0934569,-0.844599,0.847056]
43;0.990741;[-0.140907,-0.438824,-0.108792]
44;0.00462963;[-3.24188,-4.75171,7.6137]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
