Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.472222;[0.226884,-1.92698,-0.351447]
5;0.587963;[-0.0135616,-1.04556,-0.127958]
6;0.689815;[-0.563605,-0.312492,0.0362683]
7;0.412037;[-0.268595,-2.19796,0.554539]
8;0.694444;[-0.306894,-0.864917,-0.0889325]
9;0.472222;[0.104991,-1.98654,-0.377645]
10;0.62963;[0.756695,-1.54762,0.115814]
11;0.560185;[-0.637852,-2.84684,-0.313098]
12;0.583333;[0.895799,-2.37149,0.363077]
13;0.555556;[0.797435,-1.07445,-0.0955006]
14;0.583333;[0.931055,-2.46116,1.03053]
15;0.569444;[-0.929943,-1.59968,0.47862]
16;0.550926;[-0.67182,-2.73248,0.603438]
17;0.615741;[0.755634,-2.64162,0.144855]
18;0.560185;[1.0792,-2.37013,-0.786753]
19;0.550926;[0.395504,-3.50601,0.192775]
20;0.569444;[0.90152,-2.60019,-0.717854]
21;0.606481;[0.331567,-2.69652,0.357318]
22;0.555556;[0.999074,-3.08511,-0.00259951]
23;0.537037;[0.136031,-2.97359,-0.679111]
24;0.611111;[-0.794946,-2.15217,0.558663]
25;0.560185;[0.397603,-3.29122,0.363474]
26;0.601852;[0.0760471,-2.5103,-0.240629]
27;0.560185;[1.39545,-2.60399,-0.00583051]
28;0.606481;[0.532342,-2.43185,-0.279208]
29;0.555556;[-1.42108,-2.54842,-0.0203828]
30;0.574074;[-0.382893,-2.69283,0.341462]
31;0.601852;[0.669252,-3.10066,-0.255745]
32;0.564815;[-0.487538,-2.33223,-0.906049]
33;0.523148;[0.359561,-1.97343,0.214098]
34;0.583333;[-0.538864,-2.88582,0.047424]
35;0.532407;[0.292816,-1.6327,-0.444436]
36;0.62037;[0.126465,-1.87424,0.0272295]
37;0.537037;[-0.0212588,-0.799042,0.388243]
38;0.634259;[0.154167,-1.82994,-0.369141]
39;0.50463;[-0.233398,-1.0194,1.07031]
40;0.560185;[0.378766,-1.69632,-0.974272]
41;0.689815;[-0.615457,-1.50955,0.589766]
42;0.347222;[-0.663047,-1.60549,0.137801]
43;1.01852;[0.173243,-1.06404,-0.268407]
44;0.00462963;[5.1297,0.906262,2.89774]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
