Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.435185;[0.225936,-1.07706,-0.287336]
5;0.643519;[-0.56498,-0.932137,0.215291]
6;0.662037;[-0.667698,-1.70979,0.85282]
7;0.425926;[0.416587,-0.411005,0.0680656]
8;0.712963;[-1.33984,-1.57284,0.144037]
9;0.435185;[-0.24139,-1.14323,-0.746612]
10;0.671296;[-0.322819,-1.10468,-0.43781]
11;0.481481;[-0.0871795,-2.02526,-0.126546]
12;0.587963;[0.206567,-1.98733,0.540291]
13;0.62037;[0.468208,-2.3367,0.0862939]
14;0.574074;[1.24571,-2.46775,0.54297]
15;0.537037;[0.0484923,-1.93812,-0.0534206]
16;0.587963;[-0.225122,-3.24603,-0.183867]
17;0.555556;[0.112826,-2.19388,-0.70032]
18;0.564815;[-0.896633,-1.98797,-0.842252]
19;0.564815;[0.899273,-1.34725,-0.161532]
20;0.578704;[-0.236737,-2.43346,0.0196153]
21;0.564815;[0.299224,-2.75142,-0.112268]
22;0.564815;[0.123374,-3.18982,0.317388]
23;0.601852;[-0.407738,-2.82953,0.140373]
24;0.550926;[-0.696056,-3.30379,-0.116674]
25;0.592593;[0.412766,-3.55895,0.696474]
26;0.587963;[-0.339082,-2.40399,-0.699688]
27;0.592593;[-0.13215,-3.19541,0.402226]
28;0.537037;[-0.938516,-2.61209,-0.0581673]
29;0.611111;[-1.30549,-1.61759,0.0173223]
30;0.541667;[-0.623464,-1.90946,0.234383]
31;0.611111;[-0.108683,-3.60879,0.14508]
32;0.578704;[-0.397342,-2.25387,0.0799461]
33;0.532407;[-0.0711343,-1.18006,0.328286]
34;0.601852;[-0.464082,-3.07375,-1.16153]
35;0.550926;[-0.290053,-0.576185,0.395754]
36;0.597222;[0.464641,-1.61173,0.101281]
37;0.574074;[-0.297203,-1.37733,0.254732]
38;0.560185;[1.06226,-1.72742,-0.504397]
39;0.569444;[-0.480759,-1.90493,-0.313547]
40;0.513889;[-0.252526,-1.6476,-1.18352]
41;0.703704;[-0.797778,-1.37603,0.00366654]
42;0.342593;[0.267354,-0.346801,0.155015]
43;1.02778;[0.77962,-1.0489,-0.454459]
44;0;[-nan,-nan,-nan]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
