Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.490741;[-1.60397,-0.290272,1.18735]
5;0.569444;[0.30194,-1.06041,-0.774589]
6;0.648148;[-0.23171,-0.197933,-0.481392]
7;0.416667;[-0.519191,-2.64311,-1.12488]
8;0.689815;[0.231267,-0.985302,1.0336]
9;0.513889;[0.979489,-0.871694,-1.25314]
10;0.62963;[-0.508897,-1.4783,0.299201]
11;0.513889;[0.372232,-1.82575,0.203161]
12;0.625;[0.822002,-1.95166,0.27298]
13;0.518519;[0.42826,-1.69081,0.109835]
14;0.625;[-0.455756,-1.94219,0.00512752]
15;0.564815;[-0.02255,-2.023,1.38801]
16;0.550926;[-0.269602,-1.56468,-0.592202]
17;0.611111;[-0.570432,-2.98716,-0.456242]
18;0.518519;[0.118222,-2.55511,0.602725]
19;0.592593;[-0.441289,-2.25559,-0.306009]
20;0.578704;[0.209466,-2.31038,0.2728]
21;0.583333;[0.300724,-2.66788,0.195161]
22;0.597222;[0.413507,-2.96133,-0.269967]
23;0.513889;[0.185147,-2.95364,-0.10596]
24;0.62963;[-0.0470801,-2.92096,-0.89726]
25;0.569444;[0.0634222,-1.67405,-0.4705]
26;0.569444;[-0.455817,-2.4919,-0.525632]
27;0.564815;[0.244277,-1.9383,0.513399]
28;0.564815;[0.934844,-2.63585,0.105529]
29;0.546296;[0.173914,-1.59938,-0.949794]
30;0.569444;[0.179137,-3.51966,-0.309471]
31;0.601852;[0.383601,-2.15153,-0.469372]
32;0.560185;[0.0151726,-2.86868,-0.570315]
33;0.592593;[-0.0898593,-2.66593,-0.4354]
34;0.541667;[-0.0465544,-2.04028,0.677632]
35;0.569444;[-0.319984,-2.44717,1.07375]
36;0.611111;[-0.275,-1.81782,0.194054]
37;0.513889;[0.10267,-3.21632,-0.67563]
38;0.634259;[0.520062,-2.1517,0.526042]
39;0.578704;[0.371629,-1.55381,-0.489271]
40;0.518519;[-0.862844,-1.33879,0.658252]
41;0.680556;[-0.27782,-0.849791,-0.462362]
42;0.37037;[-0.990695,-0.260801,-0.83123]
43;1.00926;[0.39067,-0.94677,-0.178254]
44;0;[-nan,-nan,-nan]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
