Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.532407;[-0.204598,-0.22161,0.51047]
5;0.527778;[-0.0225765,-1.4195,0.634638]
6;0.717593;[0.419183,-0.924209,-0.556472]
7;0.37963;[-0.286376,-0.451248,-0.778745]
8;0.712963;[-0.341773,-2.13802,0.325485]
9;0.449074;[-1.31654,-1.16842,-0.476748]
10;0.662037;[-0.179076,-1.78881,-0.273044]
11;0.509259;[-0.632589,-1.58567,0.153829]
12;0.592593;[0.397922,-1.76352,-0.380215]
13;0.625;[-0.590055,-1.99031,-0.488089]
14;0.472222;[0.19058,-2.40107,-0.848347]
15;0.652778;[0.727062,-2.7833,0.323679]
16;0.546296;[0.247606,-2.20197,0.59776]
17;0.569444;[0.305569,-2.152,-0.239427]
18;0.583333;[-0.720737,-2.74834,-0.478641]
19;0.550926;[-0.821457,-1.81361,0.263388]
20;0.592593;[-0.188432,-3.22962,0.00381484]
21;0.569444;[0.849938,-3.62849,0.129273]
22;0.62963;[-0.24318,-2.15512,0.274042]
23;0.527778;[-0.071419,-2.57042,-0.424883]
24;0.583333;[-0.78941,-3.65189,-0.746691]
25;0.592593;[-0.26971,-2.18324,-0.284019]
26;0.550926;[0.271174,-3.00487,0.477333]
27;0.597222;[-1.2516,-2.52943,-0.222713]
28;0.574074;[0.699166,-2.86078,0.0257696]
29;0.518519;[0.859159,-3.15038,-0.228938]
30;0.597222;[-1.0437,-2.16234,0.620217]
31;0.555556;[0.388458,-2.83842,0.617705]
32;0.592593;[-0.629059,-3.32114,-0.173484]
33;0.560185;[1.14694,-1.73425,0.0972573]
34;0.574074;[-1.02689,-2.40595,-0.530209]
35;0.541667;[-0.356934,-1.96307,-0.324344]
36;0.638889;[0.23687,-2.19326,0.389041]
37;0.49537;[-0.232815,-1.62913,-0.940296]
38;0.634259;[0.166799,-0.368085,-0.553109]
39;0.555556;[0.799249,-1.04245,1.14296]
40;0.527778;[-0.833455,-0.606233,-1.17538]
41;0.699074;[0.658721,-1.19667,-0.217258]
42;0.365741;[0.219462,-1.62673,1.95203]
43;0.962963;[0.36983,-0.820177,0.779505]
44;0.0277778;[1.5541,-0.587059,1.6531]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
