Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.458333;[0.154611,-0.31292,0.191761]
5;0.611111;[-0.102915,-0.962189,0.974179]
6;0.671296;[0.0132276,-0.420394,-0.115047]
7;0.425926;[0.635859,-0.633027,-0.376145]
8;0.731481;[0.755591,-0.72126,-0.170559]
9;0.444444;[0.219028,-2.03502,-1.05718]
10;0.652778;[-0.499335,-2.19586,0.883607]
11;0.532407;[-0.93705,-2.5055,-0.750122]
12;0.597222;[-0.354145,-0.774042,0.682708]
13;0.587963;[0.684841,-1.53037,0.178138]
14;0.550926;[-0.934349,-2.68434,-0.809578]
15;0.611111;[-0.308088,-1.61384,-0.4744]
16;0.550926;[0.4318,-1.95721,-0.433914]
17;0.587963;[0.48283,-1.28071,0.265187]
18;0.532407;[-0.14619,-2.46096,-1.83455]
19;0.606481;[0.54502,-2.49317,0.402788]
20;0.592593;[-0.881464,-2.44103,0.296304]
21;0.550926;[-0.209688,-1.90772,-0.0266517]
22;0.587963;[-0.496537,-2.54641,-0.0657282]
23;0.560185;[0.0586609,-3.48124,0.98577]
24;0.583333;[-0.879368,-1.84657,-0.47661]
25;0.5;[0.209076,-3.0942,0.367991]
26;0.638889;[0.132051,-2.80322,0.998877]
27;0.560185;[0.026334,-2.13092,-0.987785]
28;0.527778;[0.208546,-3.36321,-0.331004]
29;0.62037;[-1.1432,-2.09373,-0.685352]
30;0.574074;[-0.648781,-2.88925,0.328154]
31;0.569444;[0.408989,-2.46938,0.199403]
32;0.583333;[-0.440294,-2.21313,0.340086]
33;0.541667;[0.196542,-1.99918,-0.119287]
34;0.592593;[-0.192591,-2.29157,-0.675404]
35;0.513889;[0.429288,-0.816489,-0.694059]
36;0.652778;[0.161146,-2.34652,0.216838]
37;0.476852;[0.221677,-1.98047,-0.658231]
38;0.657407;[0.419194,-2.33455,-0.0116052]
39;0.527778;[-0.103336,-1.78138,-0.827781]
40;0.555556;[-1.65365,-1.1521,0.706531]
41;0.712963;[-0.10915,-0.783626,0.873137]
42;0.310185;[-0.540134,-1.52077,0.134993]
43;1;[0.425247,-0.968474,0.967539]
44;0.00462963;[8.44346,-3.36289,-1.7119]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
