Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.49537;[-0.332962,0.104,0.5759]
5;0.541667;[-0.393375,0.0473097,-0.650184]
6;0.731481;[0.2866,-1.0632,-0.671197]
7;0.398148;[0.480458,0.0952498,-0.508121]
8;0.685185;[0.303679,-1.05887,-0.167709]
9;0.5;[0.0611816,-0.929951,-0.0826306]
10;0.62963;[-0.244258,-1.52499,0.08623]
11;0.532407;[-0.117543,-1.57806,0.473512]
12;0.569444;[-0.0949135,-1.81027,-0.34609]
13;0.583333;[0.641082,-1.59045,0.522136]
14;0.541667;[-1.16856,-1.1803,-0.0816384]
15;0.615741;[0.415911,-2.81338,1.26507]
16;0.569444;[1.29224,-1.87205,-0.367813]
17;0.587963;[0.408404,-2.1763,-0.52935]
18;0.541667;[0.578252,-2.39189,-0.626897]
19;0.569444;[-0.16186,-4.03969,-0.133687]
20;0.597222;[0.036805,-2.52229,-0.0262618]
21;0.546296;[-0.662757,-4.0028,-0.343283]
22;0.550926;[0.164241,-3.92976,0.0260218]
23;0.597222;[-0.8261,-2.42349,-0.132439]
24;0.550926;[1.07737,-3.34361,-0.475803]
25;0.592593;[1.47708,-3.24901,0.0541426]
26;0.578704;[-0.79109,-3.2941,-0.909091]
27;0.569444;[-1.51693,-2.39696,0.373775]
28;0.578704;[-0.482471,-1.70807,-0.920824]
29;0.555556;[-0.151274,-2.79597,0.77293]
30;0.606481;[0.237923,-2.86187,-0.167315]
31;0.560185;[0.0673015,-2.33103,0.194333]
32;0.555556;[-0.449477,-1.61541,-0.11988]
33;0.574074;[0.440267,-2.20358,0.205833]
34;0.560185;[0.772797,-1.64652,0.354203]
35;0.615741;[0.162306,-1.48485,0.619073]
36;0.555556;[-0.570255,-2.83659,-0.247265]
37;0.550926;[-0.370714,-2.15293,-0.645867]
38;0.560185;[0.578946,-1.09816,-1.20864]
39;0.597222;[0.288311,-0.412738,0.400488]
40;0.523148;[0.120031,-1.52563,0.30937]
41;0.703704;[-0.706949,-0.952894,-0.158145]
42;0.342593;[0.232802,-1.19588,0.626522]
43;1.02778;[0.515724,-0.991405,0.014503]
44;0.00462963;[-2.47284,-3.11925,3.532]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
