Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.444444;[1.2402,-1.00943,0.704236]
5;0.611111;[-0.225784,-0.323668,0.25842]
6;0.712963;[-0.573042,-0.926728,-0.134782]
7;0.365741;[0.68126,-0.0415396,0.390997]
8;0.773148;[-0.563886,-1.29601,-0.5484]
9;0.407407;[-1.36027,-0.392643,-0.668233]
10;0.671296;[-0.97605,-1.30774,-0.00705529]
11;0.5;[-0.22691,-1.00524,1.68032]
12;0.638889;[-0.0717187,-1.59149,0.0945259]
13;0.513889;[-0.191995,-1.60475,-0.138247]
14;0.592593;[-1.49282,-2.50104,0.572997]
15;0.611111;[-0.396595,-1.3583,-0.164483]
16;0.513889;[0.138036,-3.58998,-0.0575405]
17;0.597222;[-0.38772,-1.6701,-0.0610395]
18;0.560185;[-0.105561,-2.37237,-0.284081]
19;0.574074;[0.0114829,-2.15861,0.804613]
20;0.606481;[-0.470613,-3.82486,-0.170751]
21;0.560185;[-0.0478495,-3.32245,0.160374]
22;0.560185;[1.21194,-2.43807,-0.0509933]
23;0.541667;[-0.645137,-2.86389,0.0097805]
24;0.606481;[0.302196,-2.0841,0.14677]
25;0.550926;[0.378289,-4.39364,0.327182]
26;0.597222;[-0.054998,-3.79102,-0.519721]
27;0.569444;[-0.199167,-3.33613,-0.734852]
28;0.537037;[-0.0683239,-2.35348,-0.585769]
29;0.583333;[-0.745998,-1.91763,0.795477]
30;0.615741;[-0.117798,-1.98886,-0.543548]
31;0.546296;[-0.098894,-2.05014,0.418059]
32;0.574074;[0.0301614,-2.18523,0.304594]
33;0.550926;[-0.106043,-1.72644,-0.227348]
34;0.592593;[-1.02354,-2.1416,0.413985]
35;0.50463;[0.24534,-2.30388,0.432076]
36;0.662037;[0.463394,-1.54853,-0.207027]
37;0.486111;[0.28587,-1.53608,-0.41226]
38;0.666667;[-1.09779,-1.63554,-0.162819]
39;0.50463;[-1.21406,-1.63309,0.735534]
40;0.569444;[-0.0666579,-0.260639,-0.533471]
41;0.763889;[-0.301352,-1.15358,-0.240515]
42;0.300926;[-0.643902,0.0307428,-1.15736]
43;1.00926;[-0.330268,-0.62514,-0.162838]
44;0;[-nan,-nan,-nan]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
