Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.476852;[-0.0590855,-1.31896,0.700869]
5;0.564815;[0.188521,-0.874662,0.839147]
6;0.717593;[1.17934,-0.525287,0.204018]
7;0.37963;[0.283567,-1.96529,-0.175581]
8;0.675926;[0.0769282,-0.840216,1.07605]
9;0.50463;[-0.55721,-1.13474,0.204954]
10;0.583333;[-1.01648,-2.00225,0.142242]
11;0.597222;[-0.501741,-1.86312,-0.44266]
12;0.537037;[-0.492776,-1.50033,-0.447555]
13;0.597222;[0.509002,-2.0417,0.567857]
14;0.546296;[-0.0878092,-3.00604,-0.40032]
15;0.615741;[-0.977602,-1.9676,-0.365556]
16;0.546296;[0.415447,-1.82591,0.505452]
17;0.560185;[-0.636453,-3.11214,-0.180274]
18;0.564815;[0.0208759,-1.89535,0.387192]
19;0.606481;[0.760003,-2.93074,0.22877]
20;0.555556;[-0.274735,-3.73051,-1.20195]
21;0.587963;[-0.411355,-2.49302,-0.177914]
22;0.564815;[0.299854,-2.63486,0.31476]
23;0.574074;[-0.430051,-2.53554,-0.696466]
24;0.62037;[-0.68124,-3.16141,0.881875]
25;0.513889;[-0.411266,-2.91505,-0.467957]
26;0.601852;[-0.413208,-2.39506,-0.619082]
27;0.597222;[0.761724,-3.35239,-1.0608]
28;0.513889;[0.0582452,-2.6692,0.239715]
29;0.615741;[-0.485482,-2.36041,-0.0894124]
30;0.537037;[-0.800436,-2.82451,0.0380319]
31;0.597222;[0.294685,-2.05724,0.20865]
32;0.569444;[0.39367,-3.23782,-0.24278]
33;0.569444;[0.0729499,-3.14983,-0.483044]
34;0.62963;[-0.0167224,-2.10882,0.904664]
35;0.50463;[0.45204,-2.02731,0.400165]
36;0.638889;[0.00914787,-1.64298,-0.612943]
37;0.449074;[-0.406812,-2.35529,-0.377366]
38;0.652778;[-0.0295001,-1.84223,-0.884065]
39;0.532407;[-0.239173,-0.723414,-0.440491]
40;0.574074;[0.419718,-1.60922,0.0454742]
41;0.662037;[-0.342293,-0.908346,0.634154]
42;0.398148;[0.639074,-1.00626,-0.427099]
43;1.00926;[0.184074,-0.628414,0.24203]
44;0.00462963;[10.0287,-7.66599,-4.58802]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
