Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.509259;[-0.823366,-0.582573,0.616127]
5;0.555556;[0.965736,-0.665026,0.869929]
6;0.694444;[-1.02255,-1.23438,0.338586]
7;0.439815;[0.70724,0.342204,0.190467]
8;0.662037;[-0.00801364,-0.883005,-0.0925847]
9;0.532407;[-0.320342,-2.14125,0.821471]
10;0.592593;[0.474944,-1.82566,-0.091709]
11;0.546296;[-0.435822,-2.32104,0.550021]
12;0.606481;[-0.571025,-1.44722,0.997479]
13;0.541667;[-0.113615,-2.21437,0.0305556]
14;0.569444;[0.0918995,-1.85593,-0.403181]
15;0.601852;[-0.0278533,-1.96852,0.426762]
16;0.555556;[1.45848,-2.18004,-1.0039]
17;0.550926;[0.0256714,-2.90495,-0.352572]
18;0.62037;[1.20262,-1.96961,0.30732]
19;0.546296;[-0.65605,-2.89626,1.18633]
20;0.578704;[-0.814727,-1.98861,-0.0510305]
21;0.574074;[-0.57763,-2.01052,0.4478]
22;0.546296;[0.63457,-1.59687,-0.561423]
23;0.578704;[0.126664,-3.31082,0.0185935]
24;0.574074;[1.38859,-2.68498,-0.833401]
25;0.592593;[0.639695,-2.37365,-0.343844]
26;0.555556;[0.839288,-3.13932,-0.667773]
27;0.578704;[-0.789101,-3.19792,-0.129934]
28;0.597222;[0.438497,-2.09853,0.117081]
29;0.555556;[0.0573812,-1.62447,0.485935]
30;0.564815;[-0.0992279,-2.37308,-0.172319]
31;0.587963;[0.0743172,-1.36852,-0.239904]
32;0.518519;[-0.282092,-1.56283,-0.891047]
33;0.611111;[0.487481,-1.13014,-0.560047]
34;0.532407;[-0.810432,-2.8797,-0.203685]
35;0.592593;[0.836095,-1.40212,0.00710438]
36;0.62037;[-0.00916086,-1.73991,0.0383778]
37;0.513889;[-0.666992,-0.844003,-0.187468]
38;0.615741;[-0.366377,-1.6255,0.782251]
39;0.49537;[0.724887,-1.49021,-1.11495]
40;0.583333;[-0.478632,-0.764737,-0.959269]
41;0.712963;[-0.36962,-0.942647,-0.528803]
42;0.328704;[0.35399,-1.83985,-0.515118]
43;1.00463;[-0.0305725,0.414838,-0.147648]
44;0.00925926;[-6.62799,-9.44049,0.613553]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
