Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.430556;[-0.263752,-0.89784,-1.04452]
5;0.611111;[-0.563748,-1.40972,-0.0315603]
6;0.703704;[-0.978366,0.158907,0.397557]
7;0.402778;[-0.761287,-1.31941,1.15015]
8;0.685185;[-0.435417,-1.57859,0.298044]
9;0.5;[0.218626,-1.69259,0.133364]
10;0.648148;[0.135462,-1.85387,-0.411782]
11;0.49537;[-0.235833,-2.70364,-0.526505]
12;0.606481;[0.427804,-2.38168,-0.922919]
13;0.601852;[0.21883,-1.7227,-0.0930849]
14;0.523148;[-0.0275489,-2.51929,0.774906]
15;0.625;[-0.725787,-2.0154,-0.586797]
16;0.546296;[-1.0652,-2.13588,0.681008]
17;0.569444;[-1.00194,-3.21005,0.0180602]
18;0.583333;[0.526988,-2.64227,1.1187]
19;0.564815;[-0.135533,-3.03732,1.26786]
20;0.564815;[-0.848164,-2.452,-0.389269]
21;0.578704;[-0.0717428,-3.31509,-1.57252]
22;0.587963;[-0.114263,-2.64864,-0.300699]
23;0.592593;[-0.0462674,-2.11192,0.312226]
24;0.555556;[-0.167455,-2.37285,-0.381135]
25;0.601852;[0.696426,-2.72137,-0.61602]
26;0.509259;[0.557268,-2.64932,-0.145067]
27;0.648148;[-0.321915,-2.6067,-0.340939]
28;0.546296;[-0.248641,-2.85279,0.0768177]
29;0.583333;[0.307105,-2.05742,0.596621]
30;0.611111;[-0.414505,-2.74089,-0.702026]
31;0.560185;[0.922648,-3.38879,0.00883253]
32;0.587963;[0.47882,-2.70297,-0.172174]
33;0.518519;[-0.995144,-2.13444,0.562483]
34;0.62037;[-0.947297,-1.13648,0.314129]
35;0.50463;[0.321758,-1.88941,-0.00858167]
36;0.643519;[0.251358,-2.28127,0.745952]
37;0.49537;[0.716343,-1.4374,1.0144]
38;0.638889;[0.692856,-1.51157,-0.110364]
39;0.518519;[0.445273,-1.22411,-0.0341517]
40;0.560185;[-0.844637,-1.85878,0.53937]
41;0.699074;[0.203732,-0.482002,-0.540615]
42;0.333333;[-1.53981,-0.998913,-0.294633]
43;0.990741;[0.712954,-1.1297,-0.0147794]
44;0;[-nan,-nan,-nan]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
