Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.476852;[1.01193,-0.532984,-0.251768]
5;0.587963;[-0.0681173,-0.77972,-0.00834854]
6;0.652778;[0.403294,-0.286014,-0.0295141]
7;0.439815;[0.207473,-0.854305,0.715681]
8;0.680556;[0.648365,-2.1237,-0.236168]
9;0.453704;[0.435221,-1.88729,0.788116]
10;0.671296;[0.476852,-1.60367,-0.38157]
11;0.532407;[-0.737249,-1.05084,-0.1667]
12;0.611111;[0.911416,-1.93897,-0.108967]
13;0.569444;[0.506379,-1.9324,-0.651623]
14;0.541667;[-0.21912,-1.64855,1.32268]
15;0.601852;[0.38242,-1.96822,0.203262]
16;0.546296;[0.192637,-1.86307,0.792791]
17;0.578704;[0.646383,-2.51046,0.635311]
18;0.606481;[-0.228411,-2.13053,-0.0477334]
19;0.546296;[-1.51962,-2.35502,0.0161956]
20;0.574074;[-0.33253,-2.09757,-0.0309586]
21;0.574074;[-0.357032,-2.89453,0.426592]
22;0.564815;[-0.0602819,-2.01229,-0.542593]
23;0.62037;[-0.675441,-3.24543,0.404613]
24;0.546296;[1.0525,-2.22512,0.487245]
25;0.569444;[-0.379271,-2.79309,0.978801]
26;0.560185;[0.20133,-2.43057,0.485123]
27;0.587963;[0.521087,-3.45046,-1.16372]
28;0.560185;[0.0414603,-2.94926,-0.920727]
29;0.583333;[0.333807,-2.07069,0.310356]
30;0.555556;[-0.0312017,-1.83775,0.466673]
31;0.574074;[-1.16402,-3.04516,0.638716]
32;0.587963;[-0.544406,-2.14777,0.224115]
33;0.592593;[0.0788347,-2.14856,-0.701879]
34;0.560185;[0.115626,-1.52887,0.506781]
35;0.611111;[-0.479874,-2.24744,0.355677]
36;0.574074;[0.412362,-1.5678,-0.335899]
37;0.546296;[0.598525,-1.5308,-0.213109]
38;0.574074;[-0.466492,-1.27478,-0.66964]
39;0.555556;[0.414005,-2.63238,0.565677]
40;0.541667;[-0.644302,-1.48781,0.38664]
41;0.671296;[1.11262,-0.752138,-0.627662]
42;0.375;[0.285287,-0.879285,-1.62279]
43;0.981481;[1.10724,-0.64675,0.419287]
44;0.00925926;[0.132741,1.70991,-3.30396]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
