Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.458333;[-0.0833279,-0.337378,0.850335]
5;0.574074;[-0.144143,-0.472985,-0.637271]
6;0.731481;[-0.377629,-1.05119,0.267091]
7;0.37963;[-0.17941,-0.378326,1.26732]
8;0.736111;[0.365967,-1.45563,0.114832]
9;0.430556;[0.807755,-1.36143,-0.022572]
10;0.680556;[0.110095,-2.35727,-1.11972]
11;0.537037;[0.806243,-1.3278,1.08056]
12;0.583333;[-0.202408,-2.49994,0.38966]
13;0.569444;[-0.133813,-1.48824,0.0282838]
14;0.583333;[0.283891,-1.29593,-1.00974]
15;0.541667;[-0.776431,-2.42884,-0.828669]
16;0.611111;[0.390041,-2.18339,0.30342]
17;0.560185;[0.943716,-2.0332,0.542632]
18;0.574074;[0.438352,-1.86813,-0.535797]
19;0.587963;[-0.94859,-3.14212,0.52293]
20;0.523148;[0.324943,-1.97051,-0.927138]
21;0.611111;[0.554626,-2.41626,-0.217683]
22;0.541667;[0.267524,-2.18597,-0.65716]
23;0.611111;[-0.0374184,-2.25308,0.282854]
24;0.555556;[0.283784,-2.70201,1.16525]
25;0.597222;[0.809535,-1.62932,1.22562]
26;0.564815;[0.102189,-2.38876,-0.20701]
27;0.5;[0.470167,-2.60479,0.00197917]
28;0.680556;[-0.122039,-3.5755,-0.598704]
29;0.490741;[0.222078,-2.66307,-0.281087]
30;0.657407;[1.07395,-2.50817,-0.271908]
31;0.518519;[0.0636141,-2.4199,0.319422]
32;0.574074;[-0.580002,-2.64867,-0.718735]
33;0.578704;[0.230054,-1.43779,0.190887]
34;0.578704;[0.170122,-2.54843,-0.131278]
35;0.532407;[-0.479448,-1.88748,-0.00283177]
36;0.671296;[0.0191384,-2.17,-0.541773]
37;0.421296;[0.00583762,-0.946445,-0.711625]
38;0.657407;[1.124,-1.41942,-0.796691]
39;0.555556;[0.461266,-1.42567,0.473239]
40;0.518519;[0.392313,-1.99628,-0.914541]
41;0.763889;[-0.0920052,-0.846317,1.31943]
42;0.277778;[-2.1099,0.288487,-0.224952]
43;1.01852;[-0.184562,-1.06565,0.170444]
44;0.00925926;[-2.2525,4.57039,-7.26557]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
