Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.425926;[-0.346535,-0.462822,0.053501]
5;0.62037;[-0.0816164,-1.45979,1.2794]
6;0.712963;[0.454225,-0.574754,0.0395345]
7;0.365741;[0.144107,-0.736532,0.686918]
8;0.740741;[0.0850771,-0.0473682,0.363516]
9;0.430556;[0.759235,-0.268113,-0.804982]
10;0.666667;[0.187909,-1.76702,-0.353152]
11;0.518519;[-0.511725,-2.58677,-0.18833]
12;0.597222;[-0.506104,-2.66446,-0.0554701]
13;0.574074;[-0.16667,-1.67673,-0.697391]
14;0.583333;[-0.384885,-2.44449,-0.456161]
15;0.569444;[0.55898,-2.59008,0.838048]
16;0.546296;[0.548236,-3.1041,-0.426323]
17;0.564815;[0.107808,-3.8895,0.160455]
18;0.606481;[-0.836948,-2.68586,-1.10998]
19;0.550926;[-0.49813,-3.44025,0.726585]
20;0.606481;[0.753623,-3.3769,0.0971448]
21;0.513889;[0.408207,-2.43369,-0.270989]
22;0.625;[0.416016,-2.71743,-0.180719]
23;0.541667;[-0.185069,-1.71703,-0.67485]
24;0.62037;[-0.00768506,-2.39786,0.0534414]
25;0.527778;[0.515366,-3.72309,-0.403821]
26;0.587963;[-0.719398,-2.28814,0.0735809]
27;0.574074;[-0.175375,-2.1103,-0.0998991]
28;0.574074;[-0.948171,-3.14921,-0.956322]
29;0.615741;[-0.299266,-2.84174,0.248748]
30;0.509259;[-0.469351,-2.47237,-0.35322]
31;0.606481;[-0.154732,-1.69586,0.705524]
32;0.583333;[-0.374399,-2.33898,0.449201]
33;0.601852;[1.11996,-2.75337,0.121759]
34;0.555556;[-0.280409,-2.98887,-0.0380929]
35;0.550926;[0.544809,-0.892308,-1.22]
36;0.625;[-0.430747,-2.14924,-0.311359]
37;0.513889;[0.295295,-1.59522,-0.639299]
38;0.587963;[0.761708,-1.7305,-0.217058]
39;0.587963;[-0.319691,-0.858148,-0.709766]
40;0.527778;[0.00859979,-1.7837,0.564016]
41;0.712963;[-0.107093,-0.288986,-0.202423]
42;0.324074;[-1.06088,0.144412,0.318535]
43;0.99537;[-0.25802,-0.59535,0.627604]
44;0.00462963;[-6.0896,-0.980306,2.98428]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
