Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.398148;[-0.381531,0.393775,1.08181]
5;0.648148;[0.094121,-0.355598,-0.134207]
6;0.675926;[-0.0732454,-0.917235,-0.669745]
7;0.388889;[-0.494045,-1.85212,-0.14856]
8;0.759259;[-0.00658243,-2.18482,0.416359]
9;0.444444;[0.482321,-0.408641,-0.629221]
10;0.62963;[-1.00262,-1.07957,-0.467274]
11;0.560185;[0.404253,-0.798417,-0.228077]
12;0.601852;[1.06178,-1.20156,0.340458]
13;0.564815;[-0.083481,-2.13117,0.102858]
14;0.583333;[-0.0813177,-2.02205,-0.252033]
15;0.564815;[-0.452269,-1.53957,0.845399]
16;0.615741;[0.0745944,-2.72188,1.72971]
17;0.518519;[-0.782002,-2.70518,0.630996]
18;0.587963;[0.0868731,-2.41564,-0.276271]
19;0.537037;[0.00405048,-2.21579,-0.605679]
20;0.587963;[0.0528737,-2.64788,0.55967]
21;0.564815;[-0.137799,-2.26309,-0.454738]
22;0.555556;[-0.217259,-2.50093,-0.0473493]
23;0.587963;[0.576463,-2.97095,0.180135]
24;0.592593;[-0.45994,-3.35183,0.257659]
25;0.518519;[0.148895,-2.51511,-0.314468]
26;0.62037;[0.0406536,-2.92186,-0.996142]
27;0.532407;[0.284238,-2.84555,0.0885007]
28;0.601852;[-0.394044,-2.39111,0.309812]
29;0.601852;[-0.060844,-2.93059,-1.72423]
30;0.546296;[-0.723405,-2.47632,0.179746]
31;0.597222;[-0.0511178,-2.065,1.03959]
32;0.587963;[0.0148754,-2.74294,0.315776]
33;0.50463;[0.0564897,-1.66089,0.0367782]
34;0.634259;[0.82225,-1.58198,-0.188336]
35;0.555556;[0.196866,-0.776986,-0.380365]
36;0.597222;[-0.831558,-2.08758,0.633502]
37;0.513889;[-0.203556,-2.24093,-0.879173]
38;0.62963;[0.426242,-1.49767,-0.69544]
39;0.606481;[-0.407954,-1.54353,-0.0398584]
40;0.509259;[-0.0780096,-1.95294,-0.626209]
41;0.699074;[0.520727,-0.643987,-0.555793]
42;0.347222;[0.55129,-0.874923,1.48704]
43;0.976852;[0.284657,-1.62021,0.626649]
44;0;[-nan,-nan,-nan]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
