Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.185185;[3.13368,-13.7844,1.62532]
5;0.449074;[0.789295,-16.0899,-0.021388]
6;0.421296;[-0.53596,-17.6297,-0.899665]
7;0.444444;[-0.787207,-20.1971,-0.147407]
8;0.490741;[0.197384,-20.1723,0.680419]
9;0.50463;[-0.734472,-20.0273,0.0696688]
10;0.527778;[0.500334,-21.0426,0.0973047]
11;0.518519;[-1.06512,-22.8052,0.111473]
12;0.625;[0.618459,-22.6389,0.408981]
13;0.560185;[-0.221361,-23.5215,0.081404]
14;0.578704;[-0.579233,-24.0648,0.586783]
15;0.62963;[-1.03141,-24.9241,0.974076]
16;0.703704;[-0.301496,-25.2093,0.628249]
17;0.574074;[0.270065,-25.3288,-0.220739]
18;0.671296;[-0.297594,-25.6173,0.177988]
19;0.694444;[-0.134494,-26.6215,-1.19297]
20;0.675926;[-0.854769,-26.0902,0.132088]
21;0.648148;[0.0810744,-26.6577,0.394257]
22;0.791667;[-1.32577,-27.2067,0.234747]
23;0.62963;[-0.426201,-26.1825,0.307875]
24;0.75;[-0.919145,-27.0288,0.757458]
25;0.657407;[-0.364179,-26.2664,0.163832]
26;0.671296;[-0.244015,-26.5214,-0.0514203]
27;0.722222;[-0.140387,-26.4042,-0.0890928]
28;0.680556;[-0.236388,-26.8065,-0.831812]
29;0.657407;[-0.724235,-25.7503,0.180303]
30;0.666667;[0.648427,-25.8346,0.519245]
31;0.634259;[-0.285148,-25.8776,-0.181817]
32;0.675926;[0.171154,-25.2091,0.191459]
33;0.555556;[-0.461614,-23.9264,-0.536817]
34;0.638889;[-0.69033,-23.6554,0.0131776]
35;0.537037;[0.611189,-22.197,0.309958]
36;0.541667;[0.727807,-22.5645,0.181991]
37;0.523148;[-0.761328,-22.7198,-0.680082]
38;0.527778;[0.445719,-21.2909,-0.176235]
39;0.462963;[-1.52442,-19.6491,-0.130011]
40;0.5;[0.393871,-19.2129,0.129598]
41;0.490741;[0.384308,-17.6084,-0.508159]
42;0.37963;[0.818594,-16.9162,0.155039]
43;0.537037;[0.228454,-16.3132,0.564268]
44;0.0138889;[0.987535,-16.4616,-0.787589]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
