Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.365741;[-0.0536867,-49.633,-0.5042]
5;0.703704;[-0.480679,-49.9953,0.243599]
6;0.75463;[0.214983,-50.4403,0.0849053]
7;0.597222;[-0.678114,-50.654,-0.383551]
8;0.694444;[-0.314225,-50.4215,0.113765]
9;0.75463;[-0.654315,-50.1689,-0.670016]
10;0.592593;[0.0135845,-49.8621,-0.66383]
11;0.689815;[-0.278653,-49.2507,0.62945]
12;0.708333;[-0.158592,-49.3373,-0.177732]
13;0.666667;[-0.623,-49.76,-0.168902]
14;0.712963;[0.130594,-50.0509,-0.399006]
15;0.694444;[-0.738535,-50.0579,0.261807]
16;0.699074;[0.0355825,-49.5055,-0.345649]
17;0.675926;[-0.421772,-49.9404,0.180558]
18;0.699074;[-0.630989,-49.7861,0.340536]
19;0.662037;[0.326542,-49.7586,-0.88837]
20;0.634259;[-0.39632,-49.6996,0.0785172]
21;0.685185;[-0.0198764,-49.534,-0.0512243]
22;0.625;[0.00402214,-48.9774,0.634187]
23;0.694444;[0.503603,-48.9704,-0.220462]
24;0.597222;[-0.611639,-48.1839,0.2942]
25;0.648148;[-0.0827877,-48.2719,-0.539937]
26;0.648148;[-0.649428,-47.5957,0.518667]
27;0.606481;[0.30789,-47.658,-0.301801]
28;0.550926;[-0.163982,-47.9607,0.0795532]
29;0.62037;[-0.490357,-47.3852,-0.460575]
30;0.569444;[-0.0708609,-47.1806,-0.119843]
31;0.541667;[0.44215,-45.7508,0.326432]
32;0.467593;[1.0051,-47.0288,-0.0557679]
33;0.490741;[-0.674059,-44.6442,1.32425]
34;0.50463;[0.416431,-44.9816,0.436022]
35;0.462963;[-1.63252,-43.2149,-0.261682]
36;0.449074;[-0.410676,-44.8173,-0.0854889]
37;0.425926;[0.910208,-42.4709,-0.601177]
38;0.351852;[0.793413,-43.6124,-0.0743464]
39;0.384259;[0.274716,-41.7313,-0.861123]
40;0.412037;[-1.04137,-41.2423,-0.997499]
41;0.310185;[-0.652031,-41.2799,0.0181172]
42;0.37963;[1.81819,-41.2524,-0.451916]
43;0.412037;[-0.627726,-41.8818,0.0510304]
44;0.00462963;[-12.0734,-46.4696,3.01415]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
