Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.324074;[1.46517,-4.37128,-0.579082]
5;0.560185;[0.494312,-4.99603,0.643406]
6;0.509259;[0.328517,-6.0515,-0.751959]
7;0.462963;[-0.238757,-7.20058,0.405663]
8;0.643519;[0.770781,-8.14486,0.595977]
9;0.523148;[0.150564,-9.56322,-0.0310586]
10;0.601852;[0.346139,-8.89401,0.293235]
11;0.537037;[-0.548865,-10.7304,0.297434]
12;0.578704;[-1.02843,-9.83961,0.470521]
13;0.569444;[0.0690664,-9.61624,-0.167929]
14;0.606481;[-0.849297,-11.4836,-0.484527]
15;0.62963;[0.808194,-11.4165,-0.0430124]
16;0.592593;[-0.633148,-11.2765,-0.0713399]
17;0.62037;[0.978356,-12.177,0.333874]
18;0.597222;[-0.563201,-13.2274,0.282879]
19;0.574074;[0.641026,-12.7386,0.0749817]
20;0.638889;[0.264736,-13.8959,-0.0256774]
21;0.583333;[0.676269,-13.2167,0.0175003]
22;0.643519;[0.342023,-12.9363,-0.316202]
23;0.587963;[-0.133932,-13.1152,0.336377]
24;0.611111;[-0.216797,-12.5437,-0.595238]
25;0.62963;[0.289719,-12.8932,-0.316908]
26;0.666667;[0.46817,-13.0665,-0.426518]
27;0.592593;[-0.731209,-12.3863,0.164098]
28;0.601852;[0.176146,-13.6388,0.446836]
29;0.592593;[-0.170377,-12.2397,-0.887665]
30;0.638889;[-0.478961,-11.7688,0.87405]
31;0.597222;[-0.507577,-12.5235,-0.451016]
32;0.578704;[-0.188721,-11.5521,0.945621]
33;0.583333;[0.035757,-11.7071,0.178691]
34;0.615741;[0.913168,-10.4116,-0.144241]
35;0.587963;[-0.20145,-10.8865,0.176855]
36;0.569444;[-0.00997138,-9.71849,0.373353]
37;0.578704;[0.367199,-9.95919,-0.646636]
38;0.541667;[0.605327,-8.16378,0.399404]
39;0.550926;[0.274672,-8.03525,0.406456]
40;0.541667;[0.513954,-7.2688,0.287992]
41;0.486111;[-0.12053,-6.62079,0.392927]
42;0.546296;[0.2415,-5.69396,-0.897034]
43;0.634259;[-0.381814,-5.46262,0.377061]
44;0.0185185;[0.976552,-3.98727,1.62624]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
