Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.236111;[0.506194,-7.68311,-2.14792]
5;0.486111;[0.00941991,-11.1874,0.254685]
6;0.453704;[-1.591,-12.4428,-0.519414]
7;0.458333;[-0.987363,-12.2848,-0.554902]
8;0.50463;[0.0800026,-14.758,0.434773]
9;0.541667;[0.283247,-15.7128,-0.86802]
10;0.513889;[-0.0488851,-15.168,0.00102366]
11;0.523148;[0.944942,-15.5392,0.425097]
12;0.546296;[-0.109732,-16.6837,-0.022867]
13;0.546296;[-0.188117,-18.1599,-1.6467]
14;0.625;[-0.114228,-18.7553,0.491453]
15;0.634259;[0.547629,-18.9648,-0.0461362]
16;0.560185;[0.19291,-19.4263,-0.420944]
17;0.652778;[-0.0925594,-20.0346,0.565223]
18;0.611111;[0.060957,-20.2432,-0.225207]
19;0.712963;[-0.238082,-20.6172,0.761954]
20;0.625;[0.789761,-20.8082,-0.334232]
21;0.657407;[-0.239696,-20.4038,-0.18679]
22;0.689815;[-0.682038,-20.7399,-0.0432768]
23;0.722222;[-0.220281,-21.3225,0.540483]
24;0.648148;[0.514385,-22.1274,0.411422]
25;0.671296;[-0.550247,-21.4752,-0.733184]
26;0.685185;[1.04012,-21.5559,0.205349]
27;0.648148;[0.431604,-20.7464,0.36751]
28;0.657407;[0.186418,-21.3981,-0.622568]
29;0.643519;[-1.21291,-20.7836,0.617045]
30;0.652778;[-1.04143,-19.4482,-0.441826]
31;0.648148;[-0.893994,-18.6103,0.0240051]
32;0.606481;[-0.0265063,-19.611,0.177731]
33;0.615741;[-0.982415,-18.7332,-0.342492]
34;0.587963;[-0.0593076,-19.2067,-0.20917]
35;0.583333;[0.211822,-17.4962,0.434165]
36;0.537037;[-0.0839207,-17.9794,0.459062]
37;0.532407;[0.610804,-14.8203,0.386608]
38;0.49537;[-0.429122,-15.2729,-0.342002]
39;0.578704;[0.256082,-14.1676,-0.204609]
40;0.555556;[-0.282474,-13.5514,-1.43927]
41;0.458333;[-2.11963,-13.1355,0.661039]
42;0.444444;[0.876412,-12.1414,0.0432742]
43;0.574074;[-0.551703,-9.60476,-0.413755]
44;0.0231481;[-4.23398,-7.74636,-4.71313]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
