Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.208333;[-2.07773,-11.8965,-1.66598]
5;0.527778;[-0.000481764,-12.6161,-0.144185]
6;0.5;[0.545307,-14.7333,1.2229]
7;0.439815;[0.200999,-16.4156,0.12015]
8;0.513889;[-0.342906,-17.4885,-0.227982]
9;0.481481;[0.449103,-17.2158,-1.08481]
10;0.597222;[-0.0877112,-17.8679,-0.194913]
11;0.564815;[0.601415,-18.7646,0.852712]
12;0.541667;[-0.386916,-20.1579,1.16631]
13;0.606481;[0.583626,-21.2578,-0.078392]
14;0.578704;[0.342071,-20.1932,0.582596]
15;0.703704;[0.836597,-21.213,-0.257571]
16;0.578704;[-0.257139,-21.7144,-0.0405066]
17;0.597222;[-0.304832,-21.6968,-1.21267]
18;0.643519;[0.641658,-22.3717,0.0533172]
19;0.657407;[-0.158236,-22.8308,-0.0381523]
20;0.689815;[0.376802,-22.9423,0.342448]
21;0.689815;[-0.206231,-23.8049,0.123479]
22;0.694444;[-0.0155949,-23.2612,-0.48062]
23;0.75;[-0.732325,-23.8038,0.00681501]
24;0.634259;[-0.215719,-24.5098,-0.213498]
25;0.666667;[0.715591,-23.4339,-0.226807]
26;0.712963;[0.635968,-23.2432,0.0386604]
27;0.62963;[-0.129829,-23.5724,0.257552]
28;0.685185;[-0.151255,-23.616,-0.416327]
29;0.578704;[-1.32498,-22.6005,0.10213]
30;0.680556;[-0.0753211,-22.5486,-0.243096]
31;0.587963;[-0.60138,-22.2108,0.531359]
32;0.675926;[0.403595,-22.0121,0.0727515]
33;0.652778;[-0.172764,-20.8029,0.120798]
34;0.569444;[0.764208,-21.3387,0.102406]
35;0.569444;[1.13294,-19.7664,0.53996]
36;0.532407;[-0.105645,-19.6378,0.796834]
37;0.523148;[-0.524787,-17.2697,-0.498583]
38;0.541667;[-0.19836,-17.1204,0.10528]
39;0.444444;[-0.120819,-17.6882,-0.111924]
40;0.50463;[-0.390657,-15.4941,-0.638678]
41;0.458333;[-0.625617,-14.3186,-0.388324]
42;0.407407;[1.40242,-13.1401,-1.19939]
43;0.509259;[1.07289,-11.7798,-0.00836009]
44;0.0185185;[0.069405,-13.3692,-1.36812]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
