Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.314815;[-0.894748,-56.6166,-0.508877]
5;0.800926;[-0.206535,-56.7446,-0.506732]
6;0.759259;[-0.283205,-55.8756,0.15408]
7;0.717593;[-0.116017,-56.1866,0.139531]
8;0.685185;[0.289109,-56.2609,0.0481005]
9;0.768519;[-0.515414,-56.0377,-0.267816]
10;0.675926;[-0.00932271,-56.583,-0.649424]
11;0.763889;[0.117057,-55.9529,0.038556]
12;0.652778;[-0.14031,-57.3929,0.376333]
13;0.75;[0.151128,-55.9953,-0.114101]
14;0.699074;[0.0634038,-56.4463,-0.371679]
15;0.708333;[0.0906745,-55.3273,0.179086]
16;0.694444;[-0.0747621,-56.3728,-0.353569]
17;0.699074;[-0.25712,-55.9244,0.219325]
18;0.657407;[0.0965584,-55.7117,0.244774]
19;0.736111;[0.0588744,-55.5865,0.825945]
20;0.675926;[-0.0712298,-54.7793,0.263577]
21;0.606481;[-0.123289,-54.3625,-0.289238]
22;0.611111;[-0.131481,-55.0302,0.538605]
23;0.662037;[-0.0904812,-54.9746,0.823271]
24;0.601852;[0.826394,-54.2135,-0.940326]
25;0.555556;[-0.174242,-53.208,0.215337]
26;0.62037;[-0.541441,-53.8005,-0.499638]
27;0.550926;[0.186318,-54.1461,-1.03146]
28;0.527778;[0.643507,-53.5727,-0.578471]
29;0.62963;[0.119641,-52.0117,-0.13917]
30;0.537037;[-0.6052,-53.365,-0.525852]
31;0.490741;[-0.0843314,-52.7349,0.184241]
32;0.453704;[-0.358099,-52.0459,0.250314]
33;0.513889;[0.764191,-51.5781,-0.252753]
34;0.384259;[1.02872,-50.6633,0.780857]
35;0.467593;[-0.316953,-51.343,0.742381]
36;0.430556;[-0.434209,-50.1499,-0.031778]
37;0.384259;[0.907505,-49.5435,-0.533517]
38;0.361111;[-0.58228,-48.6357,0.384181]
39;0.407407;[0.360214,-48.5104,-0.671181]
40;0.393519;[1.18032,-49.0387,0.285149]
41;0.393519;[2.15934,-47.6471,-0.465873]
42;0.333333;[0.673981,-46.9708,1.10335]
43;0.462963;[-0.950211,-49.0624,-0.209027]
44;0.00925926;[11.0068,-52.8603,4.13547]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
