Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.407407;[-0.182768,-60.1414,-0.453788]
5;0.726852;[-0.0425609,-59.851,0.103498]
6;0.777778;[0.621236,-60.0798,0.604806]
7;0.675926;[-0.0447351,-59.621,0.0275147]
8;0.726852;[0.104047,-59.7272,0.286563]
9;0.685185;[0.0595448,-59.4127,0.00870695]
10;0.74537;[0.251262,-59.1946,0.276277]
11;0.703704;[-0.44583,-58.7194,-0.339377]
12;0.680556;[0.277913,-59.4463,-0.0634743]
13;0.740741;[-0.523227,-59.7066,-0.759257]
14;0.643519;[0.557047,-59.1063,0.19186]
15;0.708333;[-0.240284,-59.0172,0.137521]
16;0.652778;[-0.0456085,-58.5854,-0.910822]
17;0.736111;[0.141719,-59.0178,-0.336775]
18;0.643519;[0.641335,-59.0411,-0.00789901]
19;0.625;[0.2461,-58.6112,-0.548653]
20;0.689815;[0.459327,-58.4359,-0.0735596]
21;0.62037;[-0.297538,-57.9778,0.25562]
22;0.648148;[0.0953952,-58.8696,0.615586]
23;0.606481;[0.3694,-57.5252,0.410998]
24;0.680556;[-0.106548,-57.6091,-0.289755]
25;0.601852;[1.05648,-56.989,-0.379404]
26;0.601852;[0.0598707,-56.338,0.0679694]
27;0.486111;[0.559454,-57.2011,-0.239104]
28;0.592593;[0.126789,-55.9979,0.366944]
29;0.523148;[-0.483222,-56.4664,-0.059202]
30;0.527778;[-0.279558,-55.3363,0.375013]
31;0.541667;[0.993582,-55.8342,0.113932]
32;0.439815;[-0.138459,-55.7886,0.561858]
33;0.550926;[-0.244414,-55.9695,0.716371]
34;0.425926;[-0.288763,-53.9384,0.399528]
35;0.49537;[-0.182897,-56.065,0.107367]
36;0.425926;[-0.930085,-54.6218,-0.768457]
37;0.416667;[0.824944,-53.783,-0.75587]
38;0.407407;[0.0741047,-51.3849,-0.954157]
39;0.384259;[0.555543,-52.8965,-0.360088]
40;0.388889;[0.437923,-51.5533,-0.129575]
41;0.37037;[1.78064,-51.8252,-1.29605]
42;0.324074;[0.374763,-51.5465,2.88705]
43;0.5;[1.67019,-51.6144,-1.28683]
44;0.0185185;[-4.02861,-60.9834,-4.0226]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
