Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.347222;[0.0895436,-108.794,-0.146088]
5;0.587963;[0.177565,-108.314,0.528787]
6;0.62037;[-0.346485,-108.314,-0.421886]
7;0.550926;[-0.145664,-107.176,-0.534992]
8;0.634259;[-0.939662,-107.687,0.0639616]
9;0.527778;[-0.665329,-108.08,-0.384386]
10;0.569444;[0.472134,-107.619,0.404522]
11;0.578704;[0.123255,-107.705,0.261823]
12;0.569444;[1.15713,-106.615,0.621445]
13;0.597222;[0.0939189,-107.549,-0.546778]
14;0.578704;[-0.482053,-108.316,-0.132964]
15;0.578704;[-0.117145,-108.224,0.745585]
16;0.555556;[-0.672131,-107.234,-0.0489037]
17;0.675926;[0.527693,-107.212,0.436911]
18;0.592593;[0.338369,-107.112,0.284706]
19;0.513889;[0.541867,-107.333,0.437884]
20;0.564815;[-0.011956,-107.842,-0.986724]
21;0.643519;[0.317628,-107.173,-0.937478]
22;0.560185;[0.424003,-107.226,0.458916]
23;0.587963;[0.122529,-107.557,0.851095]
24;0.62037;[0.335616,-107.404,0.533508]
25;0.513889;[0.201319,-107.449,0.165095]
26;0.611111;[0.876387,-107.51,-0.866476]
27;0.518519;[-0.749263,-107.313,0.402384]
28;0.611111;[-0.667779,-107.282,0.112945]
29;0.611111;[-0.383501,-106.834,-0.663169]
30;0.615741;[0.519195,-107.276,0.40845]
31;0.578704;[0.531386,-107.016,0.628003]
32;0.564815;[0.406115,-107.499,0.0673789]
33;0.62037;[0.102823,-107.674,-0.227831]
34;0.555556;[0.156726,-107.143,0.0695145]
35;0.574074;[0.222506,-107.639,-1.00925]
36;0.560185;[-0.327295,-106.932,0.387059]
37;0.601852;[-0.374166,-108.156,0.191115]
38;0.606481;[-0.609045,-107.261,-0.622833]
39;0.527778;[0.288598,-106.936,0.361627]
40;0.574074;[0.297855,-107.42,-0.00637697]
41;0.606481;[-0.895254,-106.641,0.510015]
42;0.398148;[0.748761,-107.425,-0.113356]
43;0.824074;[0.566647,-107.144,-0.354682]
44;0.0185185;[-3.74855,-109.72,-1.45312]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
