Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.25463;[-1.17712,-9.27343,1.18262]
5;0.518519;[0.943198,-8.88755,0.440588]
6;0.462963;[-0.262008,-9.14089,-0.47413]
7;0.560185;[-0.145239,-11.6875,0.503387]
8;0.490741;[-0.159526,-12.9639,-0.966561]
9;0.50463;[0.233564,-14.1448,0.405163]
10;0.550926;[0.0393958,-14.1659,0.0179479]
11;0.560185;[0.95947,-15.7873,-0.181747]
12;0.541667;[-0.711915,-15.6048,0.29965]
13;0.606481;[0.0923646,-16.706,-0.256259]
14;0.574074;[-0.110531,-17.4804,-0.341505]
15;0.638889;[-0.158583,-17.8036,-0.322177]
16;0.592593;[-0.443189,-18.067,0.696358]
17;0.62963;[-0.37094,-18.4985,0.365136]
18;0.592593;[-0.335207,-19.435,-0.230027]
19;0.574074;[-0.237532,-20.3883,-0.217742]
20;0.634259;[-0.0216216,-19.8329,0.156058]
21;0.643519;[-0.717414,-19.8219,-0.219136]
22;0.689815;[-0.81072,-19.6503,0.135954]
23;0.638889;[0.621425,-20.1082,-0.276915]
24;0.694444;[-0.531476,-20.3137,-0.0280293]
25;0.657407;[-0.391447,-20.1176,-0.754016]
26;0.648148;[-0.516726,-19.7029,-0.273194]
27;0.62963;[-0.133539,-20.2565,-0.735064]
28;0.666667;[0.0306219,-18.3661,0.672113]
29;0.643519;[0.0373973,-18.3406,-0.353413]
30;0.62037;[0.135439,-18.405,-0.13864]
31;0.615741;[-0.143628,-18.9543,-0.292682]
32;0.708333;[-0.179096,-17.9651,0.853333]
33;0.634259;[-0.0836396,-17.5792,-0.250037]
34;0.532407;[0.351758,-17.7776,-0.622664]
35;0.611111;[-0.71929,-16.9898,-0.403786]
36;0.555556;[-0.448543,-15.5711,0.422659]
37;0.532407;[0.0676477,-14.994,0.263287]
38;0.532407;[-0.137265,-13.4132,-0.928756]
39;0.564815;[1.04732,-12.5306,-0.0101156]
40;0.486111;[-0.66567,-12.1683,0.759075]
41;0.5;[-1.35382,-10.4227,-0.249272]
42;0.476852;[0.0264794,-8.77505,1.04876]
43;0.550926;[0.0887193,-9.13324,1.68433]
44;0.0277778;[-3.17743,-9.68724,1.16682]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
