Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.199074;[0.24632,-11.8246,-0.32225]
5;0.462963;[-0.535277,-12.6026,-0.866892]
6;0.486111;[0.665017,-15.6098,-0.53573]
7;0.490741;[0.207174,-16.2706,-0.0884218]
8;0.458333;[-0.897662,-16.2562,-0.406869]
9;0.564815;[0.0554074,-16.9115,-0.184643]
10;0.49537;[0.344134,-18.7983,0.210678]
11;0.615741;[-0.695443,-19.3936,0.940109]
12;0.513889;[0.274461,-20.686,0.127585]
13;0.597222;[0.54306,-20.408,-0.840762]
14;0.601852;[0.720674,-20.2931,-0.43044]
15;0.606481;[-0.797522,-21.767,-0.100584]
16;0.62963;[0.683688,-22.2962,-0.152408]
17;0.625;[-0.039909,-23.0772,0.228596]
18;0.625;[-0.212329,-22.8708,0.418072]
19;0.675926;[0.485872,-22.7745,-0.272475]
20;0.689815;[0.290602,-23.5155,-0.754572]
21;0.680556;[-0.194176,-23.6855,-0.320385]
22;0.694444;[-0.103481,-23.7892,-0.169724]
23;0.648148;[0.483709,-23.369,0.237566]
24;0.671296;[-0.234246,-23.8562,-0.0817261]
25;0.699074;[0.579887,-23.2469,0.128058]
26;0.625;[-0.102526,-24.069,-0.100022]
27;0.75463;[0.390676,-23.4637,0.41582]
28;0.634259;[-0.908242,-23.3858,0.728494]
29;0.662037;[0.127606,-23.1193,0.442804]
30;0.615741;[0.310819,-22.5145,-0.351403]
31;0.675926;[-0.0677026,-21.3757,0.726263]
32;0.564815;[0.950566,-22.8069,-0.347955]
33;0.638889;[0.283969,-21.6139,-0.895058]
34;0.578704;[0.433225,-20.4507,0.173843]
35;0.638889;[-0.0989169,-19.7645,-0.914463]
36;0.550926;[0.102688,-19.702,-0.235876]
37;0.564815;[-0.152735,-18.3531,-0.762833]
38;0.50463;[-1.23437,-16.9856,-0.28119]
39;0.49537;[-1.21461,-16.8944,0.416188]
40;0.449074;[0.817492,-17.2115,-0.205161]
41;0.481481;[0.254789,-15.5186,0.346454]
42;0.430556;[-0.507985,-13.1454,-1.00633]
43;0.532407;[-0.446615,-12.3299,1.03741]
44;0.0185185;[-3.14284,-13.0467,-1.21651]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
