Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.282407;[0.308552,-8.51909,0.313002]
5;0.513889;[-0.675855,-10.2593,0.803661]
6;0.467593;[-0.672604,-12.1049,0.152779]
7;0.50463;[0.681222,-12.156,-0.353454]
8;0.50463;[0.451931,-13.4773,0.379754]
9;0.407407;[-0.206259,-13.8823,-0.461271]
10;0.592593;[0.187971,-14.1474,-0.724375]
11;0.537037;[-0.0388105,-15.0086,0.164869]
12;0.583333;[0.374853,-15.2591,0.643265]
13;0.527778;[-0.793286,-17.0585,-0.819959]
14;0.606481;[1.00447,-17.3269,-0.865796]
15;0.587963;[-0.557122,-18.4976,-0.402492]
16;0.615741;[-0.387515,-18.7748,-0.114817]
17;0.666667;[-0.375201,-19.0328,0.168666]
18;0.574074;[-0.109782,-19.7125,-0.61763]
19;0.685185;[0.322052,-19.2222,-0.65084]
20;0.625;[0.193316,-19.9645,-0.853455]
21;0.671296;[-0.879623,-20.1837,-0.121207]
22;0.615741;[-0.000395203,-20.4805,-0.177543]
23;0.74537;[-0.521813,-19.6592,0.654883]
24;0.597222;[0.351682,-20.5274,-0.000544346]
25;0.652778;[0.489583,-20.6704,-0.0809377]
26;0.671296;[0.385931,-19.2558,0.274167]
27;0.671296;[0.160125,-20.0658,0.0289575]
28;0.574074;[0.308191,-20.4786,-0.158857]
29;0.671296;[0.165744,-19.3998,-0.0494638]
30;0.625;[0.953326,-18.371,-0.262851]
31;0.606481;[0.0296209,-19.2238,0.612741]
32;0.587963;[-0.983926,-18.9584,0.395228]
33;0.648148;[0.670293,-18.2546,-0.283667]
34;0.648148;[0.198128,-16.976,-0.342303]
35;0.523148;[-0.419326,-17.5743,1.19138]
36;0.606481;[-0.172963,-16.23,0.499786]
37;0.481481;[0.302458,-16.3871,0.449136]
38;0.583333;[-0.42222,-14.3748,-0.080223]
39;0.541667;[0.0625857,-14.2864,-0.171778]
40;0.527778;[-0.636924,-12.4223,-1.1061]
41;0.527778;[0.354136,-11.6181,-0.831952]
42;0.462963;[0.81924,-10.8557,-1.2569]
43;0.592593;[-1.26816,-9.94177,0.34806]
44;0.0324074;[-4.69325,-10.6235,2.25217]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
