Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.231481;[1.84113,-10.8111,-1.22407]
5;0.435185;[-1.10209,-13.8404,0.492199]
6;0.513889;[0.642402,-13.1702,0.273934]
7;0.518519;[-0.968527,-15.5292,-0.595902]
8;0.458333;[-0.955578,-16.1134,0.331364]
9;0.5;[-0.0293737,-17.0329,-0.753357]
10;0.513889;[-0.162132,-17.1391,-0.233536]
11;0.569444;[0.237858,-17.7154,0.907307]
12;0.537037;[-0.441526,-20.5086,-0.220302]
13;0.578704;[-0.847822,-19.8062,0.241181]
14;0.611111;[-0.513674,-20.0296,0.162083]
15;0.615741;[0.263863,-20.2008,0.260237]
16;0.555556;[0.0328886,-21.9026,-1.116]
17;0.652778;[-0.185585,-21.5975,0.291895]
18;0.671296;[-0.274455,-21.2273,-0.0570473]
19;0.666667;[-0.243704,-21.9196,-0.119699]
20;0.638889;[0.862332,-22.8511,-0.0701728]
21;0.671296;[0.789134,-22.3693,0.273917]
22;0.699074;[0.0321569,-22.9298,-0.390306]
23;0.699074;[-0.596065,-22.6809,0.771666]
24;0.638889;[-0.491828,-22.4384,0.324008]
25;0.662037;[0.531267,-22.6772,0.150954]
26;0.657407;[0.0300598,-23.133,-0.546137]
27;0.662037;[0.000938658,-23.2261,-0.0398517]
28;0.680556;[0.66678,-23.3722,-0.190173]
29;0.657407;[0.734892,-22.7667,0.0664891]
30;0.708333;[0.259802,-22.4391,-0.10617]
31;0.601852;[-0.488799,-21.1062,0.388083]
32;0.675926;[0.315579,-21.2876,-0.204119]
33;0.550926;[-0.698579,-20.7659,0.605397]
34;0.666667;[0.323333,-20.6278,-0.36079]
35;0.574074;[-0.0385827,-20.0319,0.799401]
36;0.560185;[0.505763,-18.7654,0.152548]
37;0.50463;[0.198049,-18.8156,-0.781006]
38;0.523148;[-0.878934,-17.0857,0.193827]
39;0.541667;[-0.611268,-16.2756,0.410266]
40;0.490741;[0.0785022,-16.0254,-0.104155]
41;0.453704;[-0.851582,-14.8458,0.825221]
42;0.449074;[0.767647,-12.5313,-0.962984]
43;0.513889;[-0.849223,-12.7039,-0.527454]
44;0.037037;[-4.61542,-9.29173,1.59454]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
