Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.194444;[3.026,-14.2913,1.28121]
5;0.453704;[0.35951,-16.2788,0.594062]
6;0.365741;[-0.97912,-17.5879,-0.835759]
7;0.50463;[-0.12927,-17.1026,0.171311]
8;0.449074;[-1.69085,-20.048,1.37311]
9;0.509259;[1.09048,-19.945,0.516574]
10;0.555556;[-0.355855,-20.8822,0.0382054]
11;0.527778;[1.1907,-21.926,-0.441383]
12;0.527778;[-0.377994,-21.8307,-0.132567]
13;0.592593;[-0.299139,-23.5375,0.347093]
14;0.625;[0.276979,-23.3182,-0.5844]
15;0.634259;[0.587934,-23.7899,-1.09833]
16;0.638889;[-0.219417,-24.9255,0.540131]
17;0.648148;[0.349188,-25.6988,-0.731424]
18;0.62037;[-0.935656,-24.8493,0.221237]
19;0.699074;[-0.684523,-25.6902,-0.0779963]
20;0.662037;[-0.248268,-26.6519,0.537535]
21;0.657407;[-0.271675,-26.3166,-0.160797]
22;0.75463;[0.224115,-25.7805,-0.257891]
23;0.712963;[0.309248,-25.3775,0.192231]
24;0.708333;[-0.743959,-25.4432,-0.107522]
25;0.662037;[-0.39139,-26.0323,0.347472]
26;0.717593;[0.12405,-25.574,0.0220943]
27;0.652778;[-0.53996,-25.4678,0.201425]
28;0.643519;[-0.415879,-25.3175,0.393754]
29;0.699074;[0.551134,-25.0864,-0.246047]
30;0.703704;[0.466389,-25.533,0.691678]
31;0.601852;[-0.251607,-25.1734,0.609017]
32;0.648148;[-0.408838,-23.8217,-1.1857]
33;0.587963;[0.784398,-24.1998,-0.595437]
34;0.592593;[0.798461,-24.2062,-0.578961]
35;0.638889;[-0.0227606,-22.2204,0.187672]
36;0.527778;[-0.291052,-21.3542,0.460225]
37;0.509259;[0.239951,-20.9859,-0.114101]
38;0.49537;[1.35645,-21.0115,0.59068]
39;0.476852;[-1.00889,-19.2882,0.275066]
40;0.518519;[-0.897696,-18.3313,0.0331302]
41;0.467593;[1.0202,-16.5007,0.277508]
42;0.50463;[-1.30747,-15.3358,1.25041]
43;0.439815;[-0.400961,-16.04,-0.0733038]
44;0.0185185;[-8.01874,-11.6606,3.6134]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
