Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.203704;[-0.350336,-6.52749,0.143603]
5;0.472222;[0.656302,-8.52923,-0.13965]
6;0.509259;[0.822633,-10.2404,-0.491243]
7;0.490741;[1.38009,-11.895,1.18436]
8;0.532407;[0.199491,-12.3702,-0.0576564]
9;0.490741;[-0.219341,-13.5784,-0.373088]
10;0.490741;[-0.243749,-14.5187,-0.464318]
11;0.546296;[-1.16231,-15.4465,1.18114]
12;0.564815;[-0.00665085,-15.9762,-0.225723]
13;0.560185;[0.99151,-17.201,1.5272]
14;0.587963;[-0.00102954,-16.4803,-0.574111]
15;0.638889;[0.394961,-17.3843,0.419842]
16;0.555556;[-0.389288,-18.7109,-0.0627008]
17;0.62963;[-0.0816587,-19.2508,-0.206669]
18;0.712963;[-0.105189,-18.7853,0.142701]
19;0.638889;[-0.0972413,-18.562,-0.258834]
20;0.703704;[0.0804067,-19.1849,-0.553939]
21;0.662037;[-0.114949,-19.9867,-0.330874]
22;0.680556;[-0.15318,-20.4672,-0.281414]
23;0.638889;[0.434748,-19.9741,0.156135]
24;0.671296;[0.209256,-19.965,0.392069]
25;0.597222;[-0.293767,-19.5671,-0.549287]
26;0.708333;[0.106968,-19.9518,-0.766175]
27;0.652778;[1.13053,-19.7749,-0.753139]
28;0.666667;[-0.626104,-20.1669,-0.249495]
29;0.597222;[-0.993394,-19.1235,-0.324144]
30;0.657407;[-0.909913,-18.2143,-0.68815]
31;0.634259;[0.0198178,-18.8035,0.17767]
32;0.615741;[-0.0382355,-18.0483,0.616426]
33;0.625;[-0.975354,-17.4261,0.633082]
34;0.62037;[-0.780173,-17.8621,-0.284749]
35;0.634259;[0.557292,-16.8765,0.119648]
36;0.523148;[0.325794,-16.6607,-0.606579]
37;0.537037;[0.535404,-15.6848,0.763351]
38;0.518519;[0.59124,-15.0199,-0.321924]
39;0.49537;[-0.565286,-13.6538,-0.892505]
40;0.513889;[-1.10159,-12.0908,-0.753233]
41;0.486111;[-0.12145,-11.4897,-0.329147]
42;0.509259;[0.116623,-10.9794,1.20438]
43;0.555556;[-0.183383,-9.32188,-0.041425]
44;0.0185185;[2.51403,-7.45853,2.07493]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
