Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.180556;[1.47841,-31.4374,1.11282]
5;0.537037;[0.397561,-30.5811,0.457485]
6;0.472222;[0.403634,-31.2346,-0.527519]
7;0.490741;[0.274048,-32.6685,-0.268961]
8;0.449074;[1.80223,-32.8726,-0.648]
9;0.509259;[-0.0386828,-33.0222,0.138381]
10;0.537037;[-1.80448,-35.1564,-0.601283]
11;0.527778;[0.458402,-35.5281,-0.498807]
12;0.611111;[0.18595,-36.1685,0.270751]
13;0.606481;[0.279495,-35.1007,-0.0989046]
14;0.606481;[-0.859094,-36.5979,0.648511]
15;0.62963;[-0.423614,-35.3737,0.302406]
16;0.62963;[-0.676643,-36.1125,-0.0364809]
17;0.611111;[-0.523094,-36.4364,-0.0809895]
18;0.722222;[-0.214042,-37.3085,0.495138]
19;0.657407;[-0.425727,-37.6716,-1.06078]
20;0.689815;[-0.312053,-37.546,-0.424229]
21;0.689815;[-0.0500487,-37.3491,-0.115439]
22;0.689815;[-0.571052,-37.1829,0.0395279]
23;0.680556;[-0.106876,-37.8353,-0.22055]
24;0.782407;[-0.664838,-37.6276,0.45179]
25;0.685185;[-1.12128,-37.4601,0.14384]
26;0.62963;[-0.359296,-37.3729,0.0365024]
27;0.731481;[-0.310318,-38.0508,0.56629]
28;0.648148;[0.194255,-36.2249,0.359642]
29;0.666667;[0.0629144,-37.4355,0.187338]
30;0.643519;[-0.38187,-36.2794,-0.0481561]
31;0.597222;[0.0966074,-35.5806,-0.0178946]
32;0.657407;[0.121399,-36.1421,0.44654]
33;0.597222;[0.120707,-35.4014,-0.888488]
34;0.569444;[-0.295716,-35.5254,-0.0595657]
35;0.550926;[-0.694364,-34.1045,-0.550758]
36;0.560185;[-1.04684,-34.1379,-1.42146]
37;0.513889;[-0.371737,-34.2289,1.21959]
38;0.486111;[-0.503611,-32.4891,-0.758827]
39;0.527778;[-1.21002,-32.2653,0.479639]
40;0.412037;[-0.68267,-31.1158,0.982636]
41;0.467593;[1.04647,-30.1558,0.113393]
42;0.402778;[0.517791,-29.6751,-1.00284]
43;0.490741;[-0.398583,-31.2874,1.22133]
44;0;[-nan,-nan,-nan]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
