Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.24537;[0.0776913,-7.42776,0.584763]
5;0.564815;[0.592211,-6.5308,-0.414841]
6;0.5;[-0.626056,-8.03277,0.0132197]
7;0.49537;[-0.0654948,-9.06509,1.08633]
8;0.532407;[-0.68045,-11.833,-0.606872]
9;0.532407;[-0.197911,-11.7135,0.41116]
10;0.574074;[1.1243,-12.481,-0.416401]
11;0.518519;[-0.250473,-11.7576,-0.429295]
12;0.62037;[0.0824621,-14.1198,0.0152985]
13;0.555556;[0.360706,-14.465,0.0765124]
14;0.592593;[0.956797,-16.0426,0.191508]
15;0.578704;[-0.372951,-15.16,-0.274693]
16;0.606481;[-0.02542,-15.8873,0.688649]
17;0.634259;[-0.0894207,-15.578,-0.390961]
18;0.657407;[1.02546,-16.2538,-0.115452]
19;0.574074;[0.581294,-16.5206,0.108285]
20;0.685185;[0.595247,-16.3703,0.0276741]
21;0.666667;[-0.272286,-16.5179,0.348243]
22;0.662037;[0.909105,-16.7255,-0.405033]
23;0.652778;[0.0164108,-17.667,0.171898]
24;0.662037;[0.862083,-16.4273,0.509458]
25;0.671296;[0.00751,-17.2487,0.0507855]
26;0.634259;[0.084174,-17.1861,-0.351009]
27;0.62963;[0.739203,-17.7243,0.837763]
28;0.634259;[-0.51133,-16.829,-0.214339]
29;0.666667;[0.00851944,-16.8779,0.589769]
30;0.560185;[0.670172,-16.7058,-0.961461]
31;0.634259;[-0.030155,-16.3793,0.173523]
32;0.564815;[-0.287234,-15.9314,-0.0275104]
33;0.597222;[1.30124,-15.2591,-0.358597]
34;0.62963;[-0.144308,-14.254,-0.378166]
35;0.615741;[0.843515,-14.8492,-0.538768]
36;0.509259;[0.201941,-12.302,0.611324]
37;0.578704;[-0.336494,-12.7532,0.185154]
38;0.49537;[0.520011,-11.4233,-0.470365]
39;0.592593;[0.6017,-11.5213,0.184267]
40;0.476852;[-0.339027,-10.0364,0.946595]
41;0.537037;[0.0323028,-8.74066,0.641818]
42;0.435185;[-0.609159,-8.49336,0.337005]
43;0.550926;[-0.705264,-7.24041,-0.141743]
44;0.0231481;[-2.04258,-7.74617,-4.17971]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
