Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.319444;[0.267843,-73.7621,0.550862]
5;0.703704;[0.699395,-72.7644,0.518461]
6;0.712963;[-0.745601,-73.1584,0.748673]
7;0.541667;[0.58511,-73.6481,0.726721]
8;0.685185;[0.407493,-73.2828,-0.331391]
9;0.689815;[-0.42465,-73.4424,-0.475133]
10;0.634259;[-0.336878,-73.1286,0.499088]
11;0.717593;[-0.258319,-72.1993,-0.227053]
12;0.615741;[-0.842261,-73.2723,-0.907525]
13;0.666667;[-0.752456,-72.6929,-0.44976]
14;0.643519;[0.466544,-72.6919,-0.848782]
15;0.671296;[-0.328722,-72.9788,0.425977]
16;0.62037;[-0.583481,-72.418,0.255056]
17;0.615741;[0.291966,-71.7922,0.1536]
18;0.625;[0.0326945,-71.5731,0.850127]
19;0.652778;[0.52412,-73.9885,-0.450631]
20;0.606481;[0.284244,-71.5952,0.8638]
21;0.615741;[0.0062883,-72.2661,0.319944]
22;0.597222;[-0.483856,-71.8848,0.679057]
23;0.569444;[0.762267,-71.8642,0.520316]
24;0.560185;[0.700572,-72.2751,-0.0901839]
25;0.625;[0.821638,-71.8022,-0.841919]
26;0.601852;[0.0758192,-71.4832,-0.380241]
27;0.62037;[-1.03667,-71.873,0.025562]
28;0.615741;[-0.730181,-70.464,0.999847]
29;0.49537;[1.16249,-71.0027,0.529047]
30;0.578704;[0.301322,-71.3224,-0.223243]
31;0.532407;[-1.31017,-71.3068,0.370127]
32;0.555556;[-0.622714,-70.8992,-0.541252]
33;0.523148;[-0.314216,-71.3321,0.672961]
34;0.537037;[0.421797,-71.2315,-0.01445]
35;0.467593;[-0.796546,-69.8157,-0.684618]
36;0.550926;[-1.10315,-71.3068,0.124061]
37;0.486111;[0.697307,-71.5592,0.0555539]
38;0.518519;[-0.591254,-70.2843,0.195479]
39;0.50463;[-1.05991,-68.4068,0.739433]
40;0.458333;[0.201246,-68.3325,0.336886]
41;0.476852;[0.103299,-70.1399,0.666205]
42;0.398148;[0.230356,-70.4876,-1.84531]
43;0.532407;[-0.18308,-69.3733,-0.0523914]
44;0.00462963;[12.2107,-61.9986,-11.0588]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
