Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.222222;[-1.49272,-28.9238,0.0812781]
5;0.490741;[1.28129,-28.9268,0.395726]
6;0.467593;[0.376595,-30.973,0.633482]
7;0.49537;[-0.354478,-30.9797,0.925763]
8;0.518519;[-1.1567,-32.1967,-0.484344]
9;0.421296;[-1.20999,-30.5243,-1.06345]
10;0.615741;[0.91569,-32.5152,-0.41471]
11;0.527778;[0.0214415,-33.0601,0.498748]
12;0.587963;[0.592953,-33.8691,0.248616]
13;0.578704;[0.579053,-33.9306,0.291993]
14;0.634259;[0.161959,-34.9943,-0.623985]
15;0.643519;[-0.494726,-35.1949,0.053336]
16;0.666667;[0.497775,-35.0075,-0.159419]
17;0.662037;[0.453597,-35.8592,0.622078]
18;0.75463;[-0.686835,-36.4666,-0.311491]
19;0.648148;[0.236771,-36.2875,-0.858291]
20;0.675926;[-0.701049,-35.5146,1.59849]
21;0.657407;[0.382101,-36.3471,-0.356378]
22;0.703704;[0.373519,-35.2541,-0.253267]
23;0.712963;[0.491688,-36.7515,0.26272]
24;0.638889;[-0.163733,-36.2915,-0.226911]
25;0.731481;[0.370345,-35.7272,0.423875]
26;0.666667;[0.609657,-36.2276,0.0818384]
27;0.657407;[-0.616953,-35.4213,0.904067]
28;0.708333;[-0.163776,-36.0473,-0.369452]
29;0.625;[0.497403,-35.6446,-0.967852]
30;0.689815;[0.123499,-35.8726,0.687062]
31;0.62037;[0.599242,-35.4943,0.616984]
32;0.62037;[-0.231335,-34.9349,-0.254843]
33;0.615741;[0.472594,-35.3049,0.262028]
34;0.560185;[-0.159481,-33.9208,0.251801]
35;0.541667;[-0.0357893,-33.7686,-1.79236]
36;0.509259;[-0.284375,-32.5476,0.77748]
37;0.555556;[-0.368601,-31.7911,-0.353399]
38;0.49537;[-0.379347,-30.9741,1.25519]
39;0.421296;[0.108815,-30.6249,-1.20285]
40;0.430556;[-0.0962602,-30.3924,-0.032782]
41;0.486111;[0.025304,-29.6751,0.569807]
42;0.37963;[-0.281419,-28.8861,-0.681113]
43;0.490741;[0.403444,-28.8478,0.768677]
44;0.0185185;[-3.22981,-27.5245,-1.20525]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
