Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.148148;[-1.10267,-18.7806,0.59779]
5;0.518519;[-0.302716,-18.4737,1.32339]
6;0.342593;[0.574321,-21.7921,-1.25302]
7;0.444444;[-0.293486,-20.5231,-0.0562167]
8;0.490741;[-0.661131,-22.6267,-0.302175]
9;0.486111;[-0.704014,-23.6029,-0.874194]
10;0.537037;[-1.113,-23.5114,0.167054]
11;0.546296;[-0.188118,-25.24,0.644022]
12;0.555556;[0.811782,-25.4976,0.514952]
13;0.550926;[-0.394409,-26.8147,-0.157726]
14;0.601852;[0.353248,-26.4681,-0.0486608]
15;0.601852;[-1.32282,-27.7241,-0.493691]
16;0.694444;[-0.239497,-28.6721,-0.545183]
17;0.638889;[0.462753,-29.7047,0.308218]
18;0.657407;[0.377699,-28.6901,-0.368771]
19;0.657407;[-0.291926,-29.3256,0.183238]
20;0.708333;[-0.234155,-29.5295,0.405581]
21;0.703704;[-0.140291,-30.3799,0.37761]
22;0.694444;[-0.151018,-30.946,-0.0856813]
23;0.712963;[-0.367808,-29.7678,-0.622722]
24;0.671296;[0.163164,-29.3495,-0.241341]
25;0.708333;[-0.452,-29.0192,-0.386342]
26;0.703704;[0.559813,-29.1003,0.105708]
27;0.689815;[0.424889,-29.3656,-0.216984]
28;0.671296;[-0.469576,-29.2935,0.831861]
29;0.75463;[0.747346,-28.9006,0.346164]
30;0.601852;[-0.500173,-28.9765,-0.415337]
31;0.611111;[-0.350763,-27.4294,0.145396]
32;0.680556;[-0.547953,-28.0986,0.526559]
33;0.611111;[-1.4226,-28.0736,0.183263]
34;0.625;[0.191363,-26.8444,-0.384018]
35;0.569444;[0.158708,-26.5594,0.184617]
36;0.578704;[-0.265397,-26.0508,-0.403929]
37;0.564815;[-0.514186,-26.3826,0.512105]
38;0.481481;[-0.179036,-23.5509,0.623899]
39;0.462963;[0.205746,-22.7483,-0.0444983]
40;0.439815;[0.624206,-23.1973,0.0787904]
41;0.472222;[1.36097,-21.3336,-0.252947]
42;0.407407;[0.652793,-20.2425,-0.057267]
43;0.523148;[-0.0136844,-18.6086,-0.566693]
44;0.0277778;[-4.55314,-20.5581,-0.137493]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
