Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.398148;[-0.00893912,-358.894,0.109629]
5;0.592593;[0.00769863,-358.97,-0.0240846]
6;0.569444;[-0.0950337,-358.64,0.196608]
7;0.537037;[-0.207516,-358.86,-0.0818399]
8;0.537037;[0.131109,-358.759,0.111164]
9;0.606481;[0.108823,-358.946,0.171422]
10;0.611111;[-0.390366,-358.809,-0.098292]
11;0.583333;[0.198045,-358.815,0.353523]
12;0.578704;[-0.216292,-358.666,-0.159707]
13;0.587963;[-0.380028,-358.25,-0.183013]
14;0.546296;[-0.27298,-358.839,0.0665429]
15;0.583333;[0.144648,-358.871,0.0599945]
16;0.592593;[-0.139208,-358.787,0.0606422]
17;0.518519;[-0.0478895,-358.856,-0.473284]
18;0.643519;[-0.0142872,-359.013,-0.035761]
19;0.597222;[-0.0778582,-358.574,0.395286]
20;0.611111;[-0.265255,-358.96,-0.26282]
21;0.564815;[0.190282,-358.686,0.0715156]
22;0.578704;[-0.342515,-358.896,-0.222512]
23;0.532407;[-0.0878718,-358.787,-0.0773818]
24;0.569444;[-0.00323635,-358.668,0.336968]
25;0.601852;[0.130105,-358.761,-0.100376]
26;0.62037;[-0.154218,-358.666,0.114874]
27;0.569444;[0.147547,-358.922,-0.0111369]
28;0.50463;[-0.484034,-359.015,-0.413878]
29;0.513889;[0.251124,-358.642,-0.0642932]
30;0.615741;[-0.0467307,-358.705,0.0935115]
31;0.615741;[-0.0473208,-358.759,-0.0116515]
32;0.50463;[-0.217355,-358.835,-0.109876]
33;0.675926;[0.110156,-358.709,-0.085372]
34;0.597222;[-0.0132566,-358.698,0.310878]
35;0.523148;[-0.0252739,-358.587,-0.00172321]
36;0.574074;[0.0912552,-358.741,0.238083]
37;0.472222;[0.0828304,-358.73,-0.0357428]
38;0.648148;[-0.367717,-358.733,0.112448]
39;0.62963;[-0.00729209,-359.091,0.00426279]
40;0.527778;[0.0309047,-358.568,-0.0164295]
41;0.587963;[0.15212,-358.631,0.0355715]
42;0.601852;[-0.124159,-358.599,-0.204027]
43;0.768519;[0.0395015,-358.757,-0.107934]
44;0.0555556;[1.00963,-358.92,0.327978]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
