Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.342593;[0.0311708,-294.746,0.0414082]
5;0.634259;[0.108141,-294.501,0.147712]
6;0.583333;[-0.23328,-295.099,0.103857]
7;0.564815;[0.260661,-294.597,-0.0180847]
8;0.574074;[-0.00420242,-294.571,-0.256354]
9;0.615741;[-0.10209,-294.685,-0.182047]
10;0.555556;[-0.426136,-294.883,0.0592621]
11;0.657407;[-0.00827409,-294.617,0.0917504]
12;0.597222;[-0.149866,-294.613,-0.0833178]
13;0.578704;[0.0720793,-294.761,-0.0351746]
14;0.601852;[-0.178177,-295.058,0.0721234]
15;0.5;[0.190461,-294.83,-0.247578]
16;0.615741;[0.0107384,-295.012,-0.215202]
17;0.564815;[0.0739166,-294.754,0.0830819]
18;0.625;[0.0121562,-294.949,-0.0264503]
19;0.546296;[0.22733,-294.991,0.0834471]
20;0.62963;[-0.0323236,-294.584,-0.244516]
21;0.532407;[0.0948784,-294.938,0.130742]
22;0.606481;[0.0390825,-295.06,0.0476573]
23;0.550926;[0.207947,-294.634,-0.0386818]
24;0.592593;[-0.105384,-294.659,0.00248192]
25;0.546296;[0.0821994,-294.796,-0.136771]
26;0.62037;[0.0638638,-294.852,0.156679]
27;0.574074;[-0.0791404,-294.651,0.104208]
28;0.555556;[-0.213428,-295.031,0.179193]
29;0.569444;[0.0641527,-295.093,-0.311161]
30;0.564815;[0.32489,-294.812,-0.0242721]
31;0.583333;[0.0481202,-294.534,0.00751516]
32;0.537037;[-0.240486,-294.607,0.0935616]
33;0.611111;[0.063964,-294.567,0.0248894]
34;0.62037;[0.0799771,-294.369,-0.120391]
35;0.578704;[0.33574,-294.665,-0.458801]
36;0.611111;[0.240746,-294.822,0.435179]
37;0.564815;[0.0199245,-294.653,-0.247121]
38;0.532407;[-0.0270964,-294.646,-0.102282]
39;0.560185;[0.0239414,-294.88,-0.0767112]
40;0.550926;[0.0213951,-294.871,-0.0909458]
41;0.583333;[0.346835,-294.699,-0.0918587]
42;0.537037;[-0.396726,-294.465,-0.17969]
43;0.689815;[0.0546972,-294.902,0.166177]
44;0.087963;[-0.442101,-295.205,0.137938]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
