Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.217593;[-0.137017,-13.5754,-0.341909]
5;0.435185;[-0.574522,-13.17,0.119458]
6;0.458333;[-0.0938588,-13.7186,-0.247352]
7;0.50463;[0.177957,-13.5575,0.0265031]
8;0.50463;[0.10945,-14.1028,0.100617]
9;0.425926;[0.217258,-14.0556,0.0334377]
10;0.569444;[0.0707066,-14.178,0.171014]
11;0.546296;[-0.200608,-14.0419,0.311692]
12;0.537037;[-0.102103,-14.704,-0.0947286]
13;0.5;[-0.0892389,-14.7449,-0.204737]
14;0.597222;[0.112755,-14.8319,-0.133358]
15;0.62963;[-0.00740865,-15.0561,-0.201324]
16;0.601852;[-0.00981118,-15.3657,-0.00548002]
17;0.62963;[-0.104049,-15.2388,0.136342]
18;0.638889;[-0.229158,-15.5933,-0.130785]
19;0.597222;[-0.193642,-15.5903,0.198301]
20;0.597222;[0.073256,-15.5484,-0.0796528]
21;0.703704;[0.0681687,-15.6906,0.162236]
22;0.671296;[-0.0138489,-15.5874,0.00862708]
23;0.712963;[0.11896,-15.4381,-0.00480502]
24;0.685185;[-0.0323368,-15.601,0.0542872]
25;0.625;[0.246474,-15.7725,0.0362735]
26;0.717593;[-0.0455432,-15.8056,0.124808]
27;0.648148;[0.0721782,-15.5299,0.243038]
28;0.699074;[0.231303,-15.2278,-0.119302]
29;0.657407;[0.127922,-15.4598,-0.0723947]
30;0.666667;[0.116459,-15.4282,-0.134365]
31;0.643519;[-0.121338,-15.2666,0.272081]
32;0.625;[-0.131928,-15.3396,-0.104206]
33;0.615741;[0.074185,-15.2021,0.0309561]
34;0.583333;[0.099405,-15.0757,-0.0446469]
35;0.671296;[-0.11596,-14.5204,0.133384]
36;0.555556;[0.216222,-14.6635,0.180683]
37;0.597222;[0.227037,-14.1355,0.278999]
38;0.481481;[0.322702,-14.658,-0.0229781]
39;0.546296;[-0.025765,-14.2879,0.0662298]
40;0.430556;[-0.0317362,-13.9934,-0.262844]
41;0.523148;[0.223575,-13.7927,0.0744089]
42;0.476852;[-0.358902,-13.8745,-0.168107]
43;0.550926;[-0.222491,-13.9468,-0.334348]
44;0.0694444;[-0.35326,-14.3202,-0.499793]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
