Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.291667;[0.326092,-194.67,-0.200708]
5;0.611111;[-0.125624,-195.009,0.175372]
6;0.601852;[0.213894,-194.839,0.0402209]
7;0.578704;[0.014739,-194.535,-0.167326]
8;0.625;[-0.309803,-194.546,0.0427784]
9;0.560185;[-0.278903,-194.539,-0.219697]
10;0.555556;[-0.20453,-194.663,-0.203759]
11;0.537037;[-0.151709,-195.019,0.0751056]
12;0.611111;[0.16767,-194.901,0.0897347]
13;0.541667;[-0.336454,-194.635,-0.286925]
14;0.638889;[0.0724362,-194.671,-0.193417]
15;0.537037;[-0.0316193,-194.459,0.103999]
16;0.532407;[0.0677022,-194.671,0.0577016]
17;0.587963;[-0.0941584,-194.766,0.152734]
18;0.625;[-0.0849999,-194.761,0.0824996]
19;0.532407;[0.180491,-194.812,0.143635]
20;0.625;[0.0576125,-194.735,0.0209952]
21;0.592593;[-0.279581,-194.79,-0.213513]
22;0.62963;[0.233932,-194.954,0.0975277]
23;0.578704;[0.255945,-194.831,-0.213191]
24;0.592593;[-0.194139,-194.889,-0.0296182]
25;0.583333;[-0.0244087,-194.515,-0.201197]
26;0.574074;[-0.170216,-194.67,0.118262]
27;0.597222;[0.0310993,-194.762,-0.00135958]
28;0.541667;[-0.368202,-194.803,0.165101]
29;0.564815;[-0.0811943,-194.917,-0.208958]
30;0.574074;[0.0825314,-194.725,0.154652]
31;0.555556;[0.108659,-194.521,0.113259]
32;0.606481;[-0.0151986,-194.921,-0.190997]
33;0.587963;[-0.201822,-194.683,-0.143827]
34;0.546296;[-0.335043,-194.905,-0.213468]
35;0.583333;[0.0922567,-194.622,0.183662]
36;0.527778;[-0.154605,-194.487,-0.020145]
37;0.671296;[0.0426997,-194.784,-0.0189775]
38;0.555556;[-0.136906,-195.001,0.0960682]
39;0.643519;[0.132146,-194.812,0.243198]
40;0.537037;[-0.0421656,-194.779,-0.105752]
41;0.560185;[0.141664,-194.905,-0.356145]
42;0.62963;[0.100325,-194.91,-0.0298398]
43;0.675926;[-0.237389,-194.717,-0.200744]
44;0.0462963;[-0.320221,-194.232,-0.827528]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
