Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.356481;[0.059993,-178.498,0.0603909]
5;0.625;[0.111755,-178.433,-0.0633972]
6;0.532407;[0.0476044,-178.692,0.137929]
7;0.550926;[-0.0519788,-178.325,-0.0387069]
8;0.546296;[0.147518,-178.725,-0.0245992]
9;0.592593;[0.305899,-178.747,-0.037974]
10;0.611111;[0.122068,-178.712,-0.259159]
11;0.606481;[0.205809,-179.012,0.190165]
12;0.555556;[-0.0916231,-178.851,-0.0823921]
13;0.615741;[-0.164441,-178.809,0.0824964]
14;0.587963;[-0.142081,-179.385,-0.0393677]
15;0.564815;[-0.0437841,-179.096,-0.386346]
16;0.578704;[-0.0303471,-178.816,-0.125011]
17;0.592593;[-0.150224,-178.637,-0.0465356]
18;0.555556;[0.1731,-178.917,0.00297074]
19;0.592593;[-0.0734938,-178.659,-0.172409]
20;0.546296;[-0.0327623,-178.746,-0.0824608]
21;0.583333;[-0.00798973,-178.721,-0.0989785]
22;0.564815;[0.0757951,-178.953,-0.0834479]
23;0.560185;[0.191092,-178.521,-0.06831]
24;0.574074;[0.0464156,-178.668,-0.00237561]
25;0.583333;[-0.263082,-178.908,0.226616]
26;0.592593;[0.248951,-179.006,-0.034379]
27;0.578704;[-0.170397,-178.705,0.10894]
28;0.564815;[-0.258145,-178.758,0.272155]
29;0.532407;[-0.538347,-178.99,0.351861]
30;0.634259;[-0.0838606,-178.661,-0.177731]
31;0.592593;[-0.199562,-178.53,-0.0406122]
32;0.564815;[-0.0325973,-178.763,-0.14659]
33;0.560185;[0.11185,-179.003,-0.37012]
34;0.574074;[0.0175851,-179.05,0.206441]
35;0.62037;[0.21385,-178.528,-0.0596886]
36;0.546296;[-0.315996,-178.493,0.561281]
37;0.574074;[0.225533,-178.787,0.0119698]
38;0.634259;[-0.0402465,-178.612,-0.124775]
39;0.615741;[0.249794,-178.584,-0.190732]
40;0.537037;[-0.132097,-178.711,-0.136198]
41;0.611111;[-0.0886405,-178.769,0.199584]
42;0.49537;[0.0730195,-178.749,0.267524]
43;0.782407;[-0.162596,-178.619,0.0665217]
44;0.0601852;[0.344331,-178.868,-0.172021]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
