Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.314815;[-0.471264,-83.019,-0.125629]
5;0.611111;[-0.0170316,-82.7904,0.155116]
6;0.597222;[-0.105439,-83.1653,-0.0589635]
7;0.625;[-0.144743,-82.5372,0.16852]
8;0.578704;[0.0211897,-82.7571,0.309349]
9;0.611111;[-0.154243,-82.7077,0.226634]
10;0.569444;[-0.114138,-82.8098,-0.117512]
11;0.564815;[0.334704,-82.7269,-0.111621]
12;0.615741;[-0.2642,-82.3643,0.0916492]
13;0.592593;[-0.128946,-82.7224,-0.0173744]
14;0.583333;[0.0303568,-82.3008,0.104681]
15;0.62037;[0.225351,-82.8729,-0.249566]
16;0.527778;[-0.0782835,-82.5774,-0.0703503]
17;0.587963;[-0.139798,-82.565,-0.207814]
18;0.685185;[-0.35692,-82.8298,-0.153032]
19;0.555556;[0.0263387,-82.5305,0.181463]
20;0.569444;[-0.187198,-82.7138,-0.0911941]
21;0.546296;[0.156508,-83.0024,0.0744316]
22;0.564815;[0.366935,-82.7954,0.00792045]
23;0.592593;[-0.108904,-82.7882,0.0354502]
24;0.587963;[-0.0288118,-82.9153,0.156889]
25;0.578704;[0.0425105,-82.7396,0.0319362]
26;0.569444;[-0.125864,-82.6967,0.0751232]
27;0.564815;[-0.160233,-82.3769,-0.168132]
28;0.611111;[0.147064,-82.6583,-0.142829]
29;0.564815;[-0.131531,-82.7985,0.274298]
30;0.541667;[-0.0921349,-82.7329,-0.139059]
31;0.564815;[-0.0863948,-82.7735,-0.0363773]
32;0.546296;[-0.208444,-82.6949,-0.319082]
33;0.583333;[0.172145,-82.8693,-0.145227]
34;0.606481;[0.217722,-82.7792,-0.21024]
35;0.550926;[-0.283323,-82.5439,0.118462]
36;0.657407;[-0.0788482,-83.018,-0.16272]
37;0.532407;[-0.135688,-82.7689,0.161519]
38;0.555556;[-0.0391007,-82.5031,0.195603]
39;0.592593;[0.200117,-82.6835,-0.308611]
40;0.592593;[-0.169368,-83.0242,0.122576]
41;0.546296;[-0.336657,-82.9209,-0.0119431]
42;0.569444;[-0.467642,-83.0817,0.0864123]
43;0.666667;[-0.173815,-82.8402,0.333611]
44;0.0509259;[0.614146,-82.1894,-0.367852]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
