Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.384259;[-0.42933,-350.364,0.352507]
5;0.615741;[-0.0686293,-350.444,0.318636]
6;0.532407;[-0.404421,-350.882,0.0649255]
7;0.564815;[-0.121256,-350.651,-0.117955]
8;0.648148;[0.149665,-350.672,-0.391065]
9;0.583333;[0.115566,-351.105,0.497971]
10;0.569444;[0.217048,-350.827,0.0268727]
11;0.587963;[-0.264106,-351.061,-0.0557797]
12;0.560185;[0.0409409,-350.686,-0.0354699]
13;0.541667;[-0.18546,-350.547,-0.285502]
14;0.62963;[-0.135397,-350.82,0.230447]
15;0.611111;[0.107129,-350.959,-0.0247933]
16;0.550926;[-0.242244,-350.701,0.0199055]
17;0.638889;[-0.104713,-350.854,-0.174189]
18;0.592593;[-0.297945,-351.201,0.0161841]
19;0.550926;[0.359052,-350.916,0.294171]
20;0.569444;[-0.269546,-350.657,-0.126079]
21;0.652778;[-0.109602,-350.704,0.387506]
22;0.578704;[0.0679965,-350.486,-0.467073]
23;0.541667;[-0.252629,-350.712,-0.235705]
24;0.564815;[0.00440168,-351.041,-0.0995752]
25;0.564815;[0.155872,-350.779,-0.163653]
26;0.555556;[0.0439675,-350.596,0.291873]
27;0.601852;[0.13564,-350.98,0.114174]
28;0.509259;[-0.288475,-350.66,-0.040124]
29;0.527778;[-0.308983,-350.711,0.244242]
30;0.657407;[-0.0889392,-350.478,-0.292346]
31;0.615741;[-0.0147062,-350.912,0.0184861]
32;0.597222;[-0.185914,-350.973,-0.141824]
33;0.537037;[0.146214,-350.523,-0.140124]
34;0.601852;[-0.132103,-350.818,-0.108633]
35;0.555556;[0.113869,-350.358,0.434111]
36;0.560185;[-0.00222324,-351.026,-0.0190924]
37;0.592593;[-0.29289,-350.838,0.134968]
38;0.601852;[0.0950422,-350.843,-0.0690826]
39;0.606481;[-0.326262,-350.843,-0.199593]
40;0.550926;[0.00214527,-350.958,0.176741]
41;0.564815;[-0.0241356,-350.624,0.0422197]
42;0.523148;[-0.0605556,-350.545,-0.211139]
43;0.722222;[0.00208303,-350.735,0.180339]
44;0.0324074;[0.230955,-350.584,-0.313281]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
