Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.319444;[-0.0496328,-166.657,-0.632884]
5;0.587963;[-0.216467,-166.864,0.0882307]
6;0.537037;[0.104318,-166.679,0.033691]
7;0.611111;[-0.0742325,-166.758,0.149786]
8;0.537037;[-0.156345,-166.879,-0.103065]
9;0.634259;[-0.011936,-166.62,-0.275368]
10;0.541667;[0.0259021,-166.87,-0.0138428]
11;0.583333;[0.196479,-166.586,-0.283333]
12;0.648148;[0.036603,-166.917,0.0696816]
13;0.523148;[0.195079,-166.666,-0.198517]
14;0.615741;[0.299988,-166.756,0.0681801]
15;0.606481;[0.0120224,-166.93,-0.13264]
16;0.615741;[0.0843832,-166.783,0.128509]
17;0.578704;[-0.443359,-167.009,-0.14435]
18;0.583333;[-0.0161307,-166.545,0.301194]
19;0.592593;[-0.316473,-166.965,0.0370984]
20;0.537037;[0.166061,-167.013,0.258643]
21;0.634259;[-0.0296762,-166.576,-0.345575]
22;0.560185;[-0.00101614,-166.711,-0.0210988]
23;0.555556;[-0.160701,-166.774,-0.136033]
24;0.560185;[0.296823,-166.904,0.0300117]
25;0.546296;[0.330465,-166.573,-0.152604]
26;0.638889;[0.0211985,-166.871,0.152357]
27;0.569444;[-0.295694,-166.592,-0.281927]
28;0.546296;[-0.162045,-166.549,0.139404]
29;0.643519;[0.213962,-166.449,-0.17506]
30;0.527778;[0.30474,-167.072,-0.211215]
31;0.648148;[-0.105269,-166.78,-0.0338274]
32;0.560185;[-0.0809256,-166.835,-0.0972602]
33;0.583333;[-0.0511633,-166.597,0.0394892]
34;0.574074;[0.107379,-166.736,-0.13843]
35;0.560185;[-0.382803,-166.815,0.0298609]
36;0.532407;[-0.145539,-166.731,0.182277]
37;0.648148;[-0.0492665,-166.748,0.0805001]
38;0.513889;[-0.12154,-166.522,-0.368897]
39;0.606481;[-0.279989,-166.988,0.206868]
40;0.597222;[-0.161414,-166.399,-0.228552]
41;0.625;[0.244526,-166.644,-0.250502]
42;0.518519;[-0.0133836,-166.929,0.00694017]
43;0.699074;[-0.173622,-166.8,0.0802047]
44;0.0462963;[0.726189,-167.047,0.753008]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
