Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.337963;[-0.228658,-87.0237,0.373525]
5;0.601852;[0.0474352,-86.4126,-0.058041]
6;0.574074;[0.0439755,-87.0173,0.17325]
7;0.546296;[0.0433933,-86.7378,-0.116943]
8;0.550926;[-0.062069,-86.5461,0.0108267]
9;0.583333;[0.267201,-86.7949,0.0326295]
10;0.611111;[-0.049285,-86.6111,0.343141]
11;0.578704;[0.110753,-86.6095,0.063016]
12;0.560185;[0.127147,-86.6756,0.314452]
13;0.625;[-0.0220117,-86.9221,-0.27905]
14;0.601852;[-0.168699,-86.6545,0.223883]
15;0.587963;[-0.234718,-86.5755,-0.159303]
16;0.601852;[-0.173417,-86.8748,-0.101447]
17;0.527778;[-0.0277951,-86.7739,-0.0463163]
18;0.601852;[0.131805,-86.4895,0.0863839]
19;0.560185;[-0.148413,-86.6452,-0.0643008]
20;0.606481;[0.0255805,-86.7334,0.0687733]
21;0.537037;[-0.146813,-86.6073,-0.148789]
22;0.62037;[-0.0692106,-86.9591,-0.0363751]
23;0.560185;[0.144496,-86.9896,-0.0640881]
24;0.578704;[0.405009,-86.9344,0.0385116]
25;0.592593;[0.0286409,-86.8323,-0.0146408]
26;0.550926;[0.213101,-86.4618,-0.0589295]
27;0.625;[-0.0152322,-86.5385,-0.0886333]
28;0.486111;[0.093639,-86.7787,-0.204177]
29;0.574074;[0.222137,-86.9595,0.26717]
30;0.583333;[-0.0241815,-86.303,0.165669]
31;0.569444;[0.329215,-87.019,-0.214615]
32;0.611111;[0.0241704,-86.7732,-0.164364]
33;0.546296;[-0.0147707,-86.7232,0.283718]
34;0.62037;[-0.0164133,-86.6484,-0.108977]
35;0.601852;[-0.102946,-86.929,-0.127468]
36;0.550926;[0.247401,-86.7714,-0.506676]
37;0.643519;[-0.0207445,-86.8012,0.00903117]
38;0.560185;[0.170606,-87.1109,0.0564131]
39;0.541667;[0.314711,-86.6355,0.088384]
40;0.606481;[0.236777,-87.0136,0.239418]
41;0.569444;[-0.517568,-86.8758,0.431428]
42;0.606481;[0.16519,-86.6378,-0.155802]
43;0.694444;[0.0263186,-86.6819,-0.0247821]
44;0.0601852;[0.144607,-86.2012,0.350139]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
