Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.37963;[-0.460824,-154.492,0.0120807]
5;0.592593;[0.0960185,-154.814,0.184505]
6;0.569444;[0.0900662,-154.983,-0.0880474]
7;0.569444;[0.386784,-154.707,-0.392781]
8;0.527778;[-0.119629,-154.86,-0.14934]
9;0.648148;[0.0426529,-154.667,0.0143509]
10;0.546296;[-0.106242,-155.038,0.196293]
11;0.564815;[-0.0309049,-154.608,-0.0596755]
12;0.592593;[0.156617,-154.826,-0.0215375]
13;0.527778;[-0.0810659,-154.738,0.284234]
14;0.662037;[0.387916,-154.619,0.206943]
15;0.592593;[-0.20069,-154.579,0.114145]
16;0.569444;[0.031504,-154.949,-0.106591]
17;0.555556;[-0.130593,-155.052,-0.0826704]
18;0.537037;[0.0381906,-154.883,0.0154203]
19;0.606481;[-0.017526,-154.62,0.243721]
20;0.50463;[0.166935,-154.608,0.0508705]
21;0.615741;[-0.286012,-154.98,-0.272398]
22;0.560185;[-0.0218565,-154.444,0.141084]
23;0.564815;[0.0934249,-154.79,0.288464]
24;0.625;[-0.156527,-155.097,-0.264298]
25;0.569444;[-0.10199,-154.731,-0.0806183]
26;0.657407;[-0.0825813,-154.706,-0.0937178]
27;0.555556;[-0.0580351,-154.488,0.320334]
28;0.546296;[-0.0279967,-154.79,0.220773]
29;0.611111;[0.0757197,-154.79,-0.160598]
30;0.537037;[0.0157497,-154.784,-0.0683798]
31;0.62963;[-0.236014,-154.724,-0.0877333]
32;0.560185;[-0.34374,-154.531,-0.125044]
33;0.592593;[-0.0250906,-154.756,0.157886]
34;0.62037;[0.413007,-154.821,-0.347539]
35;0.597222;[-0.00690942,-154.676,-0.154338]
36;0.569444;[0.24256,-154.318,-0.310173]
37;0.550926;[0.146468,-154.647,0.293388]
38;0.555556;[-0.0654357,-154.934,-0.275995]
39;0.601852;[-0.204815,-154.701,-0.114966]
40;0.564815;[0.0730301,-155,-0.040706]
41;0.625;[-0.291873,-154.667,0.166201]
42;0.578704;[-0.128067,-154.893,-0.0516244]
43;0.648148;[-0.0583824,-154.714,-0.122025]
44;0.0648148;[-0.169066,-154.704,-0.380333]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
