Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.347222;[-0.0606259,-346.77,-0.0442814]
5;0.578704;[-0.188111,-346.786,-0.0571772]
6;0.564815;[-0.243282,-346.52,-0.295462]
7;0.546296;[0.070245,-346.684,-0.426194]
8;0.611111;[0.0346892,-346.649,0.244646]
9;0.550926;[0.0313976,-346.81,0.0621841]
10;0.509259;[0.290014,-346.7,-0.113136]
11;0.5;[0.125958,-346.637,-0.0910413]
12;0.587963;[0.161412,-347.019,0.315705]
13;0.592593;[0.160918,-346.878,-0.047365]
14;0.587963;[-0.0791434,-346.778,-0.0486141]
15;0.597222;[-0.0680229,-346.919,0.00799728]
16;0.611111;[-0.15612,-346.674,0.0212786]
17;0.643519;[0.0968971,-346.878,0.278669]
18;0.532407;[0.181338,-346.842,-0.15499]
19;0.601852;[0.316577,-346.848,0.238751]
20;0.564815;[0.105786,-346.678,0.0787815]
21;0.592593;[0.127443,-346.489,-0.276113]
22;0.527778;[0.0262588,-346.999,-0.354039]
23;0.583333;[-0.234155,-346.896,-0.138931]
24;0.550926;[-0.0396012,-346.663,0.0907748]
25;0.574074;[0.218421,-346.888,-0.11237]
26;0.583333;[0.102422,-346.717,0.0793076]
27;0.597222;[-0.102589,-346.639,-0.120379]
28;0.518519;[0.268358,-346.768,0.13653]
29;0.606481;[-0.0743921,-346.836,0.0351122]
30;0.578704;[0.0685729,-347.023,0.0831561]
31;0.550926;[0.0425973,-346.781,0.0188082]
32;0.666667;[-0.214821,-346.42,0.0513893]
33;0.587963;[-0.00630891,-346.915,0.0662795]
34;0.601852;[0.0635627,-346.555,0.0265671]
35;0.555556;[-0.108188,-346.607,0.028923]
36;0.611111;[0.119172,-346.671,0.129046]
37;0.643519;[0.203311,-347.028,-0.110592]
38;0.564815;[-0.071372,-346.735,0.0136946]
39;0.611111;[0.137092,-346.825,-0.0655271]
40;0.606481;[-0.113237,-346.992,-0.0928572]
41;0.555556;[0.180425,-346.811,0.169545]
42;0.611111;[0.00519225,-346.847,-0.0138471]
43;0.685185;[0.0191378,-346.541,0.0754949]
44;0.0555556;[0.492407,-346.528,0.574371]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
