Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.337963;[-0.0840669,-238.791,-0.0753641]
5;0.731481;[0.280182,-238.876,0.0212979]
6;0.578704;[-0.0610805,-238.495,-0.0642548]
7;0.509259;[0.0624295,-238.883,-0.0514572]
8;0.62037;[0.0955715,-238.623,0.0872462]
9;0.583333;[-0.0152095,-238.819,-0.155795]
10;0.611111;[0.120635,-238.705,0.0442856]
11;0.50463;[0.166704,-238.846,0.147607]
12;0.657407;[-0.159119,-238.689,0.049343]
13;0.518519;[-0.158331,-238.876,0.0571277]
14;0.62963;[-0.0457802,-238.868,-0.263674]
15;0.560185;[0.135108,-239.052,0.242892]
16;0.49537;[0.0547376,-238.71,0.102795]
17;0.606481;[0.121069,-238.695,0.232959]
18;0.560185;[0.0639089,-238.713,-0.131436]
19;0.587963;[0.265603,-238.755,-0.518551]
20;0.555556;[0.114607,-238.72,-0.138068]
21;0.601852;[-0.035571,-238.669,-0.181281]
22;0.574074;[-0.0722171,-238.871,-0.0266697]
23;0.648148;[-0.412631,-238.547,0.016238]
24;0.555556;[-0.223384,-238.745,-0.0408022]
25;0.564815;[-0.274147,-239.023,-0.124461]
26;0.583333;[0.205764,-238.858,-0.03597]
27;0.62037;[0.354895,-238.633,-0.161208]
28;0.62963;[-0.153286,-238.722,-0.290401]
29;0.587963;[0.109948,-238.607,0.458667]
30;0.569444;[-0.1657,-238.692,0.325925]
31;0.625;[0.0996849,-238.73,-0.00874146]
32;0.50463;[-0.476198,-239.051,0.0630754]
33;0.587963;[-0.0829663,-238.634,-0.078862]
34;0.592593;[-0.342932,-238.496,-0.202837]
35;0.550926;[0.0778298,-238.975,0.0670345]
36;0.560185;[0.227034,-238.76,0.173003]
37;0.546296;[0.200519,-238.952,-0.0290745]
38;0.541667;[0.175077,-238.844,-0.308483]
39;0.634259;[0.272638,-238.951,-0.0572228]
40;0.560185;[-0.157754,-238.735,-0.252427]
41;0.564815;[0.103331,-238.636,-0.104496]
42;0.574074;[0.167726,-238.849,-0.158298]
43;0.662037;[-0.260945,-238.452,-0.0708986]
44;0.0601852;[0.245653,-238.396,0.187871]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
