Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.310185;[0.109388,-306.828,-0.160647]
5;0.587963;[-0.00585844,-306.834,0.104326]
6;0.62037;[0.0326539,-306.668,-0.11055]
7;0.490741;[0.14949,-307.224,-0.15745]
8;0.546296;[-0.158788,-306.563,-0.0635455]
9;0.564815;[-0.0463554,-307.097,-0.15047]
10;0.592593;[-0.217015,-306.688,0.168295]
11;0.532407;[0.220858,-306.585,-0.169125]
12;0.592593;[-0.126434,-306.624,-0.217896]
13;0.569444;[-0.285955,-306.593,0.426028]
14;0.513889;[-0.34989,-306.764,0.189097]
15;0.601852;[0.134557,-306.897,-0.0484979]
16;0.597222;[-0.0789207,-306.532,0.163892]
17;0.509259;[-0.035218,-306.371,0.0623801]
18;0.601852;[0.246596,-306.532,0.0480363]
19;0.601852;[0.0528074,-306.815,0.101008]
20;0.611111;[-0.102148,-306.831,-0.31208]
21;0.611111;[-0.129429,-306.504,-0.165393]
22;0.546296;[-0.0440836,-307.26,-0.203732]
23;0.518519;[0.0215237,-306.829,-0.179591]
24;0.601852;[-0.199846,-306.624,-0.029653]
25;0.606481;[0.18084,-306.796,0.270482]
26;0.587963;[-0.00890767,-306.988,-0.0127357]
27;0.546296;[-0.432235,-306.841,-0.293773]
28;0.615741;[0.160675,-306.54,-0.329363]
29;0.611111;[-0.112616,-306.622,0.0740211]
30;0.569444;[-0.00964116,-306.723,-0.0283339]
31;0.643519;[-0.122907,-306.71,-0.0660013]
32;0.592593;[0.0226314,-306.927,-0.181071]
33;0.550926;[0.0534089,-306.61,-0.407939]
34;0.62037;[0.0735524,-306.703,0.193095]
35;0.606481;[-0.325906,-306.799,0.0194931]
36;0.597222;[0.165226,-306.802,0.00275919]
37;0.518519;[0.336973,-307.049,-0.148528]
38;0.578704;[0.184126,-306.788,-0.109358]
39;0.611111;[-0.0509189,-306.926,0.282756]
40;0.601852;[-0.077232,-306.787,-0.193494]
41;0.583333;[-0.0753867,-306.926,0.0454043]
42;0.527778;[0.0711083,-306.735,0.236999]
43;0.787037;[0.286786,-306.763,-0.0195453]
44;0.0694444;[-0.342065,-306.54,0.275992]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
