Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.356481;[0.145958,-298.343,0.113789]
5;0.550926;[-0.049735,-298.65,0.341928]
6;0.523148;[-0.131185,-298.772,-0.16397]
7;0.578704;[0.130022,-298.906,-0.219405]
8;0.578704;[-0.284344,-298.753,0.100787]
9;0.569444;[0.27265,-298.896,-0.0604924]
10;0.537037;[-0.264873,-298.886,-0.0190199]
11;0.537037;[-0.0477672,-298.657,-0.236026]
12;0.578704;[0.244871,-298.591,-0.113709]
13;0.601852;[-0.155436,-298.695,0.0894526]
14;0.648148;[0.0621411,-298.82,0.114717]
15;0.5;[-0.271466,-298.791,-0.0812485]
16;0.615741;[0.0308265,-298.793,0.252025]
17;0.50463;[-0.127928,-298.506,-0.00606713]
18;0.592593;[0.239308,-298.994,-0.179119]
19;0.583333;[0.267668,-298.725,0.191676]
20;0.564815;[-0.0733691,-298.614,-0.427373]
21;0.606481;[0.301894,-298.874,0.0913066]
22;0.555556;[-0.0876064,-298.856,-0.0130618]
23;0.574074;[-0.321205,-298.872,-0.084623]
24;0.578704;[0.125079,-298.779,-0.0841092]
25;0.597222;[-0.119378,-298.936,-0.128131]
26;0.569444;[-0.216324,-298.762,0.211529]
27;0.634259;[0.0320101,-298.887,-0.0620139]
28;0.657407;[0.262979,-299.002,0.171283]
29;0.560185;[-0.19623,-298.919,-0.0240486]
30;0.532407;[-0.0952782,-298.807,0.34346]
31;0.587963;[-0.0149768,-298.955,-0.483059]
32;0.564815;[0.145335,-298.96,-0.201808]
33;0.601852;[-0.0641606,-298.865,-0.132101]
34;0.550926;[0.16508,-298.462,-0.198854]
35;0.560185;[-0.319098,-298.393,0.183611]
36;0.606481;[0.121619,-298.769,-0.00982597]
37;0.583333;[-0.444253,-298.71,0.13999]
38;0.597222;[0.0535604,-298.497,-0.0742334]
39;0.560185;[0.0681526,-299.03,0.205623]
40;0.648148;[-0.14513,-298.731,-0.0778569]
41;0.62963;[0.125634,-298.341,-0.129213]
42;0.574074;[0.211605,-298.836,-0.173027]
43;0.74537;[-0.137325,-298.712,-0.127727]
44;0.0509259;[-0.299974,-298.341,-0.376252]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
