Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.407407;[-0.0416274,-186.638,-0.0344003]
5;0.550926;[-0.028697,-186.696,0.0710418]
6;0.546296;[-0.359366,-186.423,-0.150398]
7;0.574074;[-0.198995,-186.817,-0.0469536]
8;0.689815;[0.171092,-186.421,-0.159041]
9;0.546296;[-0.0501134,-186.807,0.198262]
10;0.597222;[-0.0997047,-186.698,0.336906]
11;0.611111;[0.110777,-186.796,-0.0199101]
12;0.550926;[-0.113842,-186.977,0.330769]
13;0.574074;[-0.106686,-186.72,0.059986]
14;0.583333;[0.0665217,-186.459,-0.278668]
15;0.564815;[0.0580225,-186.672,-0.00730479]
16;0.564815;[0.197153,-187.217,0.201898]
17;0.564815;[-0.0629578,-186.817,-0.00508635]
18;0.592593;[-0.0837917,-187.06,-0.0529701]
19;0.532407;[-0.166741,-187.094,-0.258114]
20;0.634259;[-0.128035,-186.509,-0.08502]
21;0.578704;[0.0892748,-186.41,-0.0754023]
22;0.560185;[-0.242216,-186.818,0.0425343]
23;0.652778;[-0.16201,-186.885,-0.00423741]
24;0.555556;[0.0395585,-186.678,-0.0556079]
25;0.546296;[0.00773209,-186.379,0.00636568]
26;0.550926;[-0.0704398,-186.748,-0.0372858]
27;0.601852;[-0.237999,-186.899,-0.0445886]
28;0.583333;[0.13351,-186.594,-0.0790335]
29;0.509259;[-0.246836,-186.747,0.30503]
30;0.606481;[0.126811,-186.88,-0.0974934]
31;0.625;[-0.336061,-186.54,0.0344796]
32;0.583333;[0.0654733,-186.951,-0.187915]
33;0.592593;[0.0177226,-186.737,-0.102791]
34;0.509259;[0.157338,-186.922,0.187161]
35;0.62037;[-0.162234,-186.785,0.0380246]
36;0.583333;[0.301486,-186.937,0.106284]
37;0.560185;[0.154614,-186.78,0.0551496]
38;0.560185;[-0.400524,-186.679,-0.192827]
39;0.592593;[0.330419,-186.642,-0.248826]
40;0.606481;[-0.185291,-186.596,0.0254765]
41;0.597222;[0.0799751,-186.887,0.0775111]
42;0.560185;[-0.0733363,-186.829,0.0774656]
43;0.675926;[-0.0151482,-187.087,0.069284]
44;0.0509259;[0.0456104,-186.296,-0.140792]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
