Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.384259;[-0.592689,-150.775,-0.00184376]
5;0.583333;[0.209686,-150.508,0.00372046]
6;0.555556;[0.134298,-150.445,-0.0856014]
7;0.560185;[-0.108095,-150.72,-0.120864]
8;0.537037;[-0.0641674,-150.792,0.143005]
9;0.541667;[0.0275383,-150.615,0.0537522]
10;0.587963;[0.0642123,-150.914,-0.141238]
11;0.555556;[-0.327326,-150.75,0.112175]
12;0.601852;[-0.0183157,-150.704,0.130865]
13;0.564815;[0.0923146,-150.927,0.202067]
14;0.532407;[0.00112975,-150.771,-0.118377]
15;0.611111;[0.175979,-151.095,0.267756]
16;0.587963;[0.052078,-150.741,-0.268761]
17;0.615741;[0.00825304,-150.764,0.0713082]
18;0.601852;[0.0410094,-150.854,0.140884]
19;0.523148;[0.103135,-151.114,0.170682]
20;0.569444;[-0.392319,-150.601,-0.0973492]
21;0.601852;[0.158595,-151.081,-0.166393]
22;0.587963;[0.183306,-150.827,0.00895607]
23;0.564815;[-0.0527235,-150.542,-0.115653]
24;0.597222;[-0.0287621,-150.807,0.299563]
25;0.597222;[0.0742431,-150.773,0.0950574]
26;0.555556;[0.0162793,-150.247,-0.380541]
27;0.583333;[0.115598,-150.901,0.211194]
28;0.625;[-0.180034,-150.262,-0.0537035]
29;0.578704;[0.0517769,-150.532,-0.129284]
30;0.583333;[0.0546159,-150.874,0.00701944]
31;0.550926;[0.228489,-150.859,-0.270085]
32;0.615741;[0.244036,-150.703,0.169346]
33;0.597222;[-0.341978,-150.568,-0.0599441]
34;0.518519;[-0.326392,-150.789,-0.0871451]
35;0.574074;[-0.217441,-150.987,-0.0317273]
36;0.597222;[0.364867,-150.656,-0.24665]
37;0.625;[0.117913,-150.794,-0.219164]
38;0.569444;[0.0334968,-150.773,-0.417847]
39;0.574074;[0.218108,-150.416,-0.0287288]
40;0.592593;[0.0812859,-150.707,0.217245]
41;0.564815;[0.090308,-150.872,-0.0338015]
42;0.601852;[0.190614,-150.805,-0.140401]
43;0.712963;[0.12917,-151.012,0.258603]
44;0.0648148;[0.402373,-152.155,-0.368631]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
