Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.365741;[-0.140776,-170.788,-0.0453047]
5;0.574074;[0.0804183,-170.611,0.0605772]
6;0.601852;[0.309265,-170.724,-0.291066]
7;0.62963;[0.074283,-170.783,0.00293412]
8;0.555556;[-0.20879,-170.9,0.0661037]
9;0.578704;[-0.259661,-170.602,-0.0980944]
10;0.597222;[0.0995017,-170.647,0.145223]
11;0.564815;[-0.0820057,-170.931,-0.249499]
12;0.601852;[0.0171642,-170.833,-0.0741797]
13;0.574074;[0.239391,-170.874,-0.0512883]
14;0.541667;[0.175754,-170.373,-0.105142]
15;0.578704;[-0.254873,-170.978,-0.0353588]
16;0.527778;[-0.232218,-170.909,0.0796884]
17;0.555556;[0.154971,-170.926,0.124961]
18;0.638889;[-0.109086,-170.815,-0.109811]
19;0.532407;[-0.124595,-171.045,-0.109394]
20;0.606481;[-0.124865,-170.934,-0.0589899]
21;0.601852;[0.155631,-170.811,0.0551531]
22;0.555556;[-0.131454,-171.038,-0.133833]
23;0.62037;[0.195564,-170.354,-0.117484]
24;0.62037;[-0.00817252,-170.678,-0.360065]
25;0.509259;[0.283783,-170.553,0.202518]
26;0.587963;[-0.169105,-170.591,-0.150353]
27;0.592593;[-0.164504,-170.585,0.189154]
28;0.523148;[-0.015471,-171.031,0.140706]
29;0.583333;[0.00827355,-170.784,-0.233242]
30;0.587963;[0.0342653,-170.33,-0.00833479]
31;0.643519;[0.0121668,-170.838,0.092698]
32;0.615741;[-0.216117,-170.825,0.235421]
33;0.541667;[0.210137,-170.489,-0.0641959]
34;0.587963;[-0.230772,-170.756,0.0155892]
35;0.597222;[0.222689,-171.133,-0.149718]
36;0.611111;[-0.191863,-170.877,-0.0452684]
37;0.537037;[0.096399,-170.855,-0.0330404]
38;0.564815;[-0.116346,-170.711,-0.0712923]
39;0.657407;[-0.177718,-170.666,-0.0781987]
40;0.564815;[0.122936,-170.479,-0.186058]
41;0.587963;[0.193764,-170.617,-0.0313367]
42;0.49537;[-0.129354,-170.588,-0.136752]
43;0.638889;[0.0250864,-170.883,-0.174202]
44;0.0972222;[-0.0889417,-170.756,0.417958]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
