Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.143519;[-1.41887,-194.453,-0.786665]
5;0.518519;[0.0576598,-194.355,-0.338289]
6;0.37963;[-0.885145,-194.86,-0.395293]
7;0.421296;[-0.299214,-196.145,-0.272229]
8;0.361111;[1.02966,-196.287,-0.743712]
9;0.416667;[0.484028,-194.876,-0.75389]
10;0.384259;[-0.126021,-194.763,-0.586868]
11;0.416667;[-0.625007,-195.478,-0.487126]
12;0.393519;[-0.778369,-195.308,-0.320654]
13;0.393519;[0.253725,-195.469,-0.583871]
14;0.425926;[0.465752,-193.491,-0.964839]
15;0.393519;[-0.561359,-194.703,1.12464]
16;0.462963;[-0.245394,-193.605,0.253231]
17;0.402778;[1.15041,-195.271,-0.450843]
18;0.398148;[0.4415,-195.503,-0.17122]
19;0.425926;[-0.0643903,-195.323,0.473916]
20;0.416667;[-0.0275035,-195.84,-0.0630627]
21;0.402778;[-0.205915,-196.152,0.0929532]
22;0.356481;[-1.01629,-194.805,0.403276]
23;0.462963;[0.409004,-195.352,-0.670078]
24;0.421296;[-1.06476,-195.387,-0.264169]
25;0.439815;[0.412563,-194.896,0.295053]
26;0.375;[-0.22129,-195.143,-0.398281]
27;0.37963;[0.586128,-195.255,-0.219827]
28;0.388889;[-0.369306,-195.235,-0.182217]
29;0.402778;[-0.53703,-195.586,-0.00848159]
30;0.425926;[-0.640439,-195.194,-0.060226]
31;0.37963;[-0.0956212,-195.533,-0.140302]
32;0.416667;[-0.13474,-195.658,0.00910986]
33;0.407407;[-0.22956,-195.598,1.06132]
34;0.398148;[-0.593926,-194.713,0.711365]
35;0.435185;[-0.369781,-195.119,0.723335]
36;0.393519;[0.591554,-195.697,-0.425894]
37;0.421296;[1.59541,-194.992,-0.815155]
38;0.384259;[0.649023,-195.302,0.473796]
39;0.476852;[0.292894,-194.813,0.0942851]
40;0.402778;[1.45628,-194.766,-0.158901]
41;0.393519;[1.86608,-195.174,-0.525961]
42;0.37963;[-1.18687,-195.623,-0.227155]
43;0.574074;[0.930982,-194.827,-0.857925]
44;0;[-nan,-nan,-nan]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
