Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.226852;[0.940946,-118.012,1.7273]
5;0.486111;[0.606048,-118.927,0.506017]
6;0.351852;[-0.749202,-118.767,-0.357404]
7;0.407407;[0.453141,-118.694,0.452513]
8;0.407407;[-0.814228,-120.756,-0.31615]
9;0.393519;[-0.446715,-118.572,1.08778]
10;0.449074;[0.913066,-118.23,-0.29202]
11;0.393519;[0.756275,-120.088,-0.126262]
12;0.384259;[0.235144,-119.739,0.605609]
13;0.412037;[-0.646282,-120.316,-0.114582]
14;0.388889;[0.632803,-119.039,-0.165525]
15;0.361111;[-0.181519,-118.83,-0.606129]
16;0.398148;[-0.736757,-118.832,-0.0873743]
17;0.412037;[0.801019,-118.424,-0.438896]
18;0.518519;[0.456794,-119.489,0.691183]
19;0.347222;[1.0045,-120.399,0.904013]
20;0.435185;[0.887433,-119.026,1.00763]
21;0.416667;[-0.27967,-119.455,0.17212]
22;0.388889;[0.839912,-118.052,0.210536]
23;0.384259;[-0.120969,-117.69,-0.232178]
24;0.425926;[-0.284485,-118.402,-0.368812]
25;0.347222;[-0.239643,-119.464,0.849888]
26;0.444444;[0.57414,-117.98,0.30107]
27;0.435185;[0.32776,-119.863,-0.41187]
28;0.472222;[-0.14178,-119.005,0.736406]
29;0.37963;[1.54618,-118.039,-0.57957]
30;0.402778;[0.321475,-118.811,0.541092]
31;0.393519;[-0.236486,-119.499,-0.230334]
32;0.425926;[-1.26265,-119.487,-0.654046]
33;0.393519;[-0.258775,-119.76,0.380211]
34;0.384259;[0.292165,-118.811,-0.286689]
35;0.421296;[0.58452,-118.99,-0.0501311]
36;0.412037;[0.840143,-118.914,-0.17412]
37;0.37037;[0.232028,-118.99,0.425771]
38;0.458333;[0.0788755,-119.862,-0.142408]
39;0.388889;[-1.09993,-118.973,-0.25079]
40;0.416667;[0.0667439,-118.933,-0.366487]
41;0.375;[1.15079,-119.102,0.494159]
42;0.402778;[-0.585762,-118.347,-0.562697]
43;0.518519;[-0.00684751,-118.276,-0.055794]
44;0.0416667;[-5.74446,-117.921,-1.11764]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
