Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.185185;[0.554771,-105.879,-0.782299]
5;0.430556;[0.608149,-106.868,1.17331]
6;0.439815;[0.643739,-107.365,1.20241]
7;0.388889;[-0.195819,-107.587,0.748046]
8;0.435185;[0.131605,-106.699,1.19634]
9;0.407407;[-0.575899,-107.863,-0.653162]
10;0.467593;[0.562482,-105.473,0.203396]
11;0.356481;[-0.902406,-107.965,-1.33101]
12;0.509259;[-0.471036,-108.08,0.512604]
13;0.351852;[-1.04166,-107.051,-0.284476]
14;0.467593;[-0.124602,-106.184,-0.694336]
15;0.342593;[1.13372,-106.285,0.896641]
16;0.402778;[-0.528391,-107.015,0.465413]
17;0.449074;[0.354935,-107.014,-1.51065]
18;0.37963;[-0.315495,-107.939,0.0845808]
19;0.37037;[-0.268795,-107.576,0.117791]
20;0.490741;[-0.401285,-106.879,0.266112]
21;0.356481;[-0.670187,-106.997,1.0639]
22;0.402778;[-0.386117,-106.665,-0.507104]
23;0.435185;[0.48686,-107.038,0.582667]
24;0.425926;[0.848246,-106.884,1.53005]
25;0.356481;[-1.61127,-106.232,-0.115684]
26;0.384259;[0.105752,-107.709,0.210291]
27;0.398148;[0.193078,-106.89,-0.516095]
28;0.416667;[-0.114052,-106.865,-1.2114]
29;0.37963;[-0.00169809,-106.409,-1.07353]
30;0.365741;[-0.0878608,-106.892,0.301526]
31;0.444444;[-0.636261,-107.757,-0.823588]
32;0.402778;[0.141548,-107.016,0.390806]
33;0.412037;[-1.12196,-106.647,-0.369701]
34;0.393519;[-0.56707,-107.109,-2.03619]
35;0.435185;[0.369286,-105.948,-0.516951]
36;0.472222;[1.01689,-107.779,0.68712]
37;0.37963;[1.45751,-107.334,-0.593223]
38;0.416667;[0.101925,-107.515,0.128889]
39;0.472222;[-0.123362,-106.409,0.407243]
40;0.365741;[1.08411,-107.793,0.281197]
41;0.365741;[1.92284,-106.662,0.123418]
42;0.388889;[-0.995678,-108.225,0.230723]
43;0.5;[-0.574145,-107.711,-0.179116]
44;0.0277778;[2.92707,-107.617,-3.64342]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
