Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.226852;[-1.087,-255.037,1.8405]
5;0.467593;[-0.298642,-255.852,1.16777]
6;0.402778;[-0.32248,-255.414,0.870734]
7;0.398148;[-0.343449,-255.447,-0.264061]
8;0.398148;[-0.325344,-255.117,-0.310222]
9;0.472222;[1.30198,-253.989,-0.328407]
10;0.435185;[0.954436,-254.504,0.534713]
11;0.351852;[0.207223,-256.221,-1.04727]
12;0.407407;[-0.846255,-255.254,0.556934]
13;0.481481;[-0.641698,-255.254,0.51153]
14;0.398148;[-0.492558,-254.605,0.149085]
15;0.416667;[-0.0318391,-255.104,-0.783404]
16;0.425926;[-0.23828,-255.051,0.905956]
17;0.416667;[-1.05396,-255.499,-0.149376]
18;0.430556;[0.565282,-254.137,-0.319982]
19;0.356481;[-0.442616,-255.133,-0.365986]
20;0.356481;[-0.480524,-256.453,-0.59573]
21;0.416667;[0.154499,-255.043,0.502862]
22;0.328704;[0.476857,-255.316,1.24424]
23;0.421296;[0.34354,-255.082,-0.395874]
24;0.361111;[-0.264404,-255.085,-0.535247]
25;0.388889;[-0.869941,-254.418,0.0932059]
26;0.476852;[0.469919,-255.814,-0.269883]
27;0.407407;[-0.27887,-255.422,-0.922212]
28;0.402778;[0.553621,-255.766,-0.155351]
29;0.444444;[0.408452,-254.668,0.337475]
30;0.412037;[-0.220534,-254.415,-0.146163]
31;0.416667;[-0.328837,-255.073,0.955933]
32;0.37037;[0.479448,-255.533,0.207176]
33;0.365741;[-0.410718,-255.445,0.795865]
34;0.421296;[0.411639,-254.8,0.90274]
35;0.412037;[0.673191,-256.17,-0.256672]
36;0.449074;[-0.137252,-255.398,-0.51082]
37;0.347222;[-0.158532,-255.536,0.518744]
38;0.444444;[0.0295965,-254.749,0.613478]
39;0.425926;[-1.24773,-254.8,0.0658241]
40;0.393519;[-0.291267,-256.303,-1.72992]
41;0.449074;[1.33059,-255.815,0.500018]
42;0.356481;[0.407416,-255.776,1.20988]
43;0.509259;[-0.486076,-255.15,-0.608896]
44;0.00925926;[-7.68301,-257.819,-1.34486]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
