Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.222222;[1.16944,-93.5784,-1.4497]
5;0.444444;[0.314794,-95.7829,-1.38396]
6;0.375;[0.204824,-96.238,0.678316]
7;0.388889;[-0.0112178,-94.3684,0.539777]
8;0.402778;[-0.955782,-94.9229,0.100013]
9;0.388889;[1.00198,-95.0979,0.49984]
10;0.412037;[-0.89153,-95.265,0.50442]
11;0.435185;[-0.335036,-96.3081,0.405564]
12;0.351852;[-0.900448,-94.9846,-1.01899]
13;0.416667;[0.738679,-94.48,0.233973]
14;0.439815;[-0.435981,-96.0535,-0.0642868]
15;0.435185;[-0.271973,-93.9665,0.193347]
16;0.342593;[-0.817924,-95.1359,0.953289]
17;0.425926;[0.459856,-94.9597,-0.0898963]
18;0.384259;[0.522565,-94.5973,-0.57139]
19;0.439815;[-0.208729,-94.2201,-0.0499739]
20;0.384259;[-0.60446,-95.056,-0.0109252]
21;0.425926;[-1.1235,-96.1578,-0.486871]
22;0.467593;[-1.12876,-96.0037,0.30687]
23;0.356481;[0.108597,-94.9404,-0.43326]
24;0.402778;[-0.569159,-95.119,-0.550372]
25;0.412037;[-0.0108287,-94.1963,-0.915291]
26;0.458333;[1.52081,-95.1751,-0.339709]
27;0.37963;[1.32843,-93.8719,0.179282]
28;0.476852;[-0.206465,-94.2759,-0.587214]
29;0.416667;[-1.39231,-94.633,-0.35535]
30;0.388889;[0.588672,-94.514,-0.00631232]
31;0.462963;[-0.216347,-95.1374,0.274619]
32;0.351852;[-0.835427,-94.9499,-0.493219]
33;0.416667;[-0.108408,-95.4337,1.47347]
34;0.407407;[-0.0390945,-95.2353,1.30951]
35;0.375;[0.972326,-94.3799,-0.273707]
36;0.412037;[0.0334326,-94.8906,0.53414]
37;0.384259;[0.34809,-95.6674,-0.424967]
38;0.425926;[0.249285,-95.7311,0.33467]
39;0.439815;[-0.253026,-95.3154,-0.463731]
40;0.375;[0.684568,-95.825,-0.206659]
41;0.37037;[-1.66172,-94.0592,0.289509]
42;0.458333;[-0.266624,-95.4024,-0.11247]
43;0.472222;[-0.336315,-95.347,0.931149]
44;0.0462963;[0.0988818,-91.5205,-0.636274]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
