Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.217593;[-0.201085,-318.461,0.461133]
5;0.430556;[0.130028,-319.21,0.333011]
6;0.37037;[0.218069,-318.775,0.290398]
7;0.412037;[-0.652434,-319.416,-0.868104]
8;0.37963;[-0.80104,-319.875,-0.755238]
9;0.430556;[-1.22372,-318.09,-0.183704]
10;0.398148;[-0.765853,-319.816,0.207342]
11;0.402778;[0.266021,-319.499,0.568015]
12;0.398148;[0.197054,-318.891,-1.41486]
13;0.430556;[1.43189,-318.998,0.170599]
14;0.421296;[-0.440222,-319.026,0.201806]
15;0.361111;[-0.745548,-319.968,-0.802785]
16;0.342593;[0.185176,-318.875,0.216916]
17;0.407407;[0.998525,-319.502,0.301683]
18;0.416667;[0.133931,-318.812,-0.11178]
19;0.351852;[-0.687464,-319.733,-0.80275]
20;0.398148;[-1.35264,-318.418,0.137424]
21;0.393519;[-0.996085,-319.402,0.355852]
22;0.375;[-0.320719,-319.938,0.560947]
23;0.430556;[-0.119249,-318.2,-0.393574]
24;0.467593;[1.31292,-318.935,0.13186]
25;0.435185;[0.400566,-318.086,-1.48293]
26;0.449074;[1.15107,-319.563,-0.34478]
27;0.356481;[-0.053721,-319.584,0.461712]
28;0.472222;[-0.12815,-319.802,-0.193527]
29;0.342593;[-0.0787096,-319.923,0.199081]
30;0.398148;[0.459426,-319.1,-0.0873552]
31;0.439815;[0.0928562,-318.953,-0.671768]
32;0.430556;[-0.171624,-320.568,-0.0386337]
33;0.439815;[0.612244,-318.711,1.29552]
34;0.421296;[-0.615356,-319.404,0.938662]
35;0.435185;[-0.763971,-319.813,-0.946889]
36;0.467593;[-1.25878,-319.912,-0.224999]
37;0.388889;[0.946766,-318.807,1.02332]
38;0.388889;[0.048543,-318.938,-0.418258]
39;0.444444;[0.205263,-319.3,-0.966947]
40;0.347222;[0.0557316,-318.448,0.648774]
41;0.375;[-0.565954,-319.452,-0.427054]
42;0.407407;[-0.837582,-319.79,-0.454266]
43;0.564815;[0.277101,-319.574,0.463678]
44;0.0324074;[1.36745,-322.528,2.67254]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
