Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.217593;[-0.599892,-210.863,0.0709057]
5;0.449074;[-0.0591116,-211.41,-0.278694]
6;0.425926;[0.277473,-211.044,0.451513]
7;0.361111;[0.752436,-211.281,0.605463]
8;0.476852;[1.41283,-211.21,-1.08254]
9;0.407407;[0.0865856,-210.911,-0.00713221]
10;0.421296;[1.64946,-211.465,0.260961]
11;0.388889;[0.995165,-211.847,-0.515062]
12;0.361111;[0.130875,-211.32,0.620594]
13;0.37963;[-1.05823,-209.155,0.357619]
14;0.453704;[-1.04727,-210.805,-1.22909]
15;0.462963;[-1.3387,-210.594,0.304494]
16;0.375;[0.558149,-212.456,-0.839023]
17;0.37037;[0.0631045,-210.34,0.126304]
18;0.430556;[0.139336,-212,0.862893]
19;0.402778;[-1.00008,-211.33,-0.249158]
20;0.435185;[0.189244,-210.446,0.165382]
21;0.462963;[-0.172867,-211.463,0.40178]
22;0.425926;[0.0129726,-209.87,-0.518726]
23;0.412037;[0.843527,-211.198,0.861114]
24;0.398148;[-0.117283,-211.039,-0.890793]
25;0.421296;[-0.35476,-211.55,0.307212]
26;0.393519;[-0.454897,-210.766,-1.50566]
27;0.365741;[-0.470973,-211.395,0.20823]
28;0.37037;[-1.49178,-210.612,2.1471]
29;0.398148;[0.0447962,-210.862,-0.667145]
30;0.402778;[-0.920808,-210.982,0.711594]
31;0.416667;[-0.323817,-211.046,0.404546]
32;0.388889;[0.723332,-210.858,-0.405698]
33;0.439815;[-0.499944,-211.321,0.435895]
34;0.337963;[-0.0405527,-212.077,-0.592186]
35;0.425926;[1.22533,-211.528,0.487415]
36;0.435185;[-0.176981,-212.021,-0.326117]
37;0.412037;[-0.0694758,-211.586,-0.567656]
38;0.430556;[-0.107313,-210.763,-0.968898]
39;0.407407;[-0.333903,-210.304,0.504362]
40;0.407407;[0.526561,-211.204,0.78323]
41;0.351852;[-0.480784,-211.542,-0.228881]
42;0.421296;[0.204563,-211.294,-0.357555]
43;0.49537;[-0.764837,-210.178,0.139364]
44;0.0324074;[0.840292,-210.548,1.82857]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
