Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.217593;[0.937842,-22.0372,-1.57245]
5;0.324074;[-0.73978,-25.3387,0.655104]
6;0.328704;[-0.758614,-26.1619,-1.0821]
7;0.347222;[0.419516,-25.331,-0.380531]
8;0.402778;[0.35706,-26.257,0.364968]
9;0.337963;[0.581629,-26.1356,-0.0659739]
10;0.37037;[-0.523376,-26.8731,-0.77663]
11;0.402778;[-0.759318,-26.3035,-0.881425]
12;0.462963;[0.530893,-26.419,-0.191092]
13;0.402778;[-0.0268305,-29.4164,-0.0498467]
14;0.458333;[0.607536,-28.7937,-0.349584]
15;0.384259;[0.802989,-29.001,-0.06666]
16;0.462963;[-0.0661727,-29.0245,-0.666531]
17;0.444444;[-0.0709217,-30.4888,-0.325417]
18;0.50463;[-0.00448335,-29.9234,-0.46446]
19;0.50463;[-0.19031,-29.2873,-0.323221]
20;0.472222;[-0.102055,-30.1286,-0.0321688]
21;0.439815;[0.0688169,-29.8684,0.388455]
22;0.476852;[0.634636,-29.908,0.871067]
23;0.509259;[-1.00841,-29.5347,0.473243]
24;0.435185;[-0.764237,-30.8372,0.189473]
25;0.490741;[-0.117384,-29.7041,0.0103101]
26;0.467593;[0.122322,-29.3925,-0.383805]
27;0.435185;[0.300114,-29.655,0.261826]
28;0.518519;[0.0782713,-28.9318,-0.164018]
29;0.449074;[0.9769,-29.2236,0.542551]
30;0.467593;[-0.903739,-29.1134,-0.0350079]
31;0.361111;[-0.361553,-28.5588,-0.595289]
32;0.421296;[-0.302377,-28.4269,-0.252543]
33;0.393519;[-1.03223,-27.9574,-0.418156]
34;0.384259;[-0.140418,-26.545,0.438601]
35;0.337963;[0.542128,-27.0764,-0.449726]
36;0.37037;[-0.209801,-26.9127,0.217693]
37;0.407407;[-0.167329,-26.5005,-0.952283]
38;0.361111;[0.0530416,-25.9537,-0.880397]
39;0.356481;[-0.330553,-25.0168,0.489411]
40;0.319444;[0.497567,-24.969,-0.409073]
41;0.324074;[-0.368203,-24.3185,-0.121914]
42;0.314815;[0.00577048,-24.3129,-0.21915]
43;0.388889;[-1.14621,-25.1634,-0.471195]
44;0.0138889;[0.105852,-8.03157,-6.21142]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
