Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.212963;[1.92867,-267.401,-0.304015]
5;0.453704;[-0.12741,-267.329,0.727405]
6;0.388889;[-0.558782,-267.878,-0.324208]
7;0.398148;[-0.438654,-266.51,-0.88909]
8;0.416667;[0.36717,-267.48,-0.0556752]
9;0.421296;[-0.590888,-268.182,-0.0271837]
10;0.444444;[-0.565431,-266.195,-0.125342]
11;0.375;[0.447083,-267.393,-0.721254]
12;0.416667;[0.546802,-267.523,-0.418716]
13;0.421296;[0.139716,-267.013,-0.171686]
14;0.444444;[-0.00210174,-267.881,-0.15622]
15;0.402778;[0.0484873,-267.131,0.791455]
16;0.333333;[-0.680491,-266.292,-0.402792]
17;0.412037;[0.521731,-268.226,0.299851]
18;0.462963;[-0.0543726,-266.836,-0.768824]
19;0.398148;[-0.545591,-267.499,0.587712]
20;0.458333;[1.76984,-267.369,-0.0638128]
21;0.356481;[-0.143021,-265.65,-0.139339]
22;0.439815;[-0.0899144,-267.26,0.13935]
23;0.407407;[-0.0643031,-265.98,-0.320848]
24;0.375;[0.409617,-267.58,-0.380498]
25;0.402778;[0.764031,-266.485,-0.477889]
26;0.342593;[0.239138,-267.217,-1.17732]
27;0.416667;[1.14703,-266.42,1.06006]
28;0.402778;[-0.277926,-267.288,-0.536864]
29;0.412037;[-0.642146,-267.17,0.203071]
30;0.425926;[1.59348,-267.286,0.455858]
31;0.365741;[-0.178485,-268.344,0.893908]
32;0.416667;[0.982399,-267.513,-0.197828]
33;0.402778;[0.0201925,-266.806,0.265427]
34;0.398148;[0.772947,-267.511,-0.366259]
35;0.398148;[0.656963,-267.429,-0.529403]
36;0.467593;[-0.407994,-267.73,-0.376577]
37;0.425926;[0.550869,-266.935,0.899675]
38;0.37037;[0.517853,-267.495,-0.559045]
39;0.421296;[0.421895,-267.573,0.129401]
40;0.393519;[0.110513,-267.815,-0.898]
41;0.388889;[0.374484,-267.617,0.250155]
42;0.416667;[-0.563899,-266.929,0.291974]
43;0.532407;[-0.0989679,-267.408,0.515827]
44;0.0324074;[1.04234,-265.832,0.0540792]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
