Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.162037;[-1.34843,-59.2839,-1.01012]
5;0.486111;[-0.154262,-59.0355,0.0542975]
6;0.458333;[0.700474,-59.6555,0.640824]
7;0.384259;[-0.0239129,-59.5006,-0.362268]
8;0.407407;[0.869608,-60.3381,0.0520765]
9;0.439815;[0.629837,-59.8889,1.30769]
10;0.342593;[-0.555183,-58.8141,-0.932203]
11;0.416667;[-1.40883,-58.9892,-1.20726]
12;0.407407;[0.238592,-60.5482,-0.349154]
13;0.458333;[-0.280285,-59.0681,0.321129]
14;0.444444;[-1.35236,-60.2567,0.905166]
15;0.421296;[-0.29942,-58.6884,-0.0403673]
16;0.490741;[-0.101562,-60.484,0.356708]
17;0.458333;[0.00469567,-60.7575,-1.02632]
18;0.486111;[-0.233883,-59.7524,0.385877]
19;0.407407;[0.346661,-59.7448,0.73033]
20;0.351852;[-0.59304,-61.2845,-1.84936]
21;0.430556;[-0.1345,-60.0139,-0.147223]
22;0.37963;[0.67254,-59.8044,-0.273436]
23;0.430556;[0.238488,-60.3124,-0.525705]
24;0.453704;[-0.00129631,-60.0613,0.888668]
25;0.444444;[-0.862026,-59.7382,0.243374]
26;0.375;[-0.463207,-60.8216,0.257962]
27;0.476852;[-1.12734,-59.5944,0.549369]
28;0.421296;[0.0710603,-59.6983,1.20581]
29;0.37037;[-0.517344,-60.6427,-0.0782488]
30;0.37037;[-1.03925,-59.9109,0.150617]
31;0.481481;[1.20444,-59.8637,-0.646076]
32;0.365741;[-0.542792,-58.4672,1.89087]
33;0.365741;[0.669457,-58.7101,-0.714927]
34;0.430556;[0.77529,-59.4189,0.310916]
35;0.421296;[0.00474159,-58.4525,0.104449]
36;0.337963;[0.721916,-58.719,-0.433975]
37;0.407407;[-1.20155,-59.5493,0.436763]
38;0.361111;[-0.581602,-59.5557,0.26406]
39;0.342593;[-0.0133954,-60.0799,-0.122364]
40;0.365741;[0.510879,-58.158,0.733428]
41;0.375;[0.26021,-59.7264,-0.26084]
42;0.361111;[0.2726,-58.8441,-0.982947]
43;0.425926;[-0.201004,-58.4187,-0.0173157]
44;0.0555556;[0.787169,-57.7435,1.58206]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
