Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.194444;[0.821847,-219.176,0.657145]
5;0.5;[-0.141434,-219.18,1.01136]
6;0.393519;[0.2032,-219.283,-0.138429]
7;0.407407;[-1.24793,-218.414,0.979089]
8;0.416667;[-0.653637,-219.207,-0.535245]
9;0.421296;[0.776825,-218.365,1.28168]
10;0.421296;[-0.0157457,-217.785,0.115451]
11;0.37037;[0.190802,-220.151,-0.406724]
12;0.384259;[0.0200001,-219.061,-0.649194]
13;0.435185;[0.351613,-219.255,-1.14041]
14;0.393519;[-0.14936,-219.492,0.840568]
15;0.407407;[0.0501977,-218.125,0.109601]
16;0.481481;[-1.25515,-218.676,0.035899]
17;0.388889;[-0.246774,-218.755,-0.308916]
18;0.361111;[-0.0688131,-218.14,-0.210449]
19;0.37963;[0.031731,-219.694,-0.708622]
20;0.444444;[0.199852,-219.016,1.37368]
21;0.37037;[-0.118127,-219.922,-0.676546]
22;0.462963;[0.175406,-219.154,-0.458354]
23;0.361111;[0.143557,-219.551,0.237666]
24;0.467593;[-0.173451,-218.845,0.192659]
25;0.37037;[2.06852,-219.694,-0.58818]
26;0.439815;[0.792725,-219.175,0.210289]
27;0.333333;[-0.854044,-218.578,0.265339]
28;0.421296;[0.124843,-219.215,0.785312]
29;0.425926;[0.239662,-219.897,-0.8254]
30;0.407407;[-0.410678,-219.72,-0.674351]
31;0.50463;[-0.192081,-219.436,-0.235911]
32;0.407407;[0.102317,-220.298,-0.0478078]
33;0.407407;[0.356362,-220.023,0.427863]
34;0.453704;[-0.226786,-217.505,-0.438849]
35;0.384259;[0.531114,-219.595,0.740512]
36;0.388889;[0.637195,-219.639,-0.849756]
37;0.319444;[1.1272,-220.257,-0.129109]
38;0.425926;[0.332245,-218.767,0.699433]
39;0.412037;[0.273025,-219.084,-1.02322]
40;0.388889;[-0.989246,-219.408,-1.60042]
41;0.361111;[0.217793,-219.857,0.0495162]
42;0.458333;[-1.16965,-219.287,1.2042]
43;0.458333;[-0.892812,-219.627,-0.708268]
44;0.0416667;[0.711088,-221.107,1.54803]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
