Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.194444;[-0.22029,-130.325,0.635895]
5;0.490741;[0.95914,-131.411,-0.236994]
6;0.444444;[-0.482976,-130.163,-0.98014]
7;0.402778;[0.673836,-131.525,-0.164161]
8;0.402778;[0.459414,-131.175,-0.115712]
9;0.402778;[-0.57683,-130.269,0.680316]
10;0.449074;[0.841999,-131.228,-1.04559]
11;0.388889;[-0.126578,-131.55,0.628786]
12;0.462963;[-0.51956,-132.366,0.450373]
13;0.37037;[-0.838361,-130.472,1.38886]
14;0.490741;[0.171444,-131.891,-0.856039]
15;0.421296;[0.499104,-131.118,-0.105018]
16;0.472222;[-0.704534,-130.206,0.286977]
17;0.398148;[-0.0221677,-132.306,-0.832691]
18;0.407407;[-0.326236,-131.024,0.40427]
19;0.421296;[-0.0245079,-130.795,0.827145]
20;0.337963;[-0.134975,-131.152,0.0854118]
21;0.37963;[0.180617,-131.168,0.0631238]
22;0.458333;[-0.499377,-130.74,1.08066]
23;0.412037;[-0.0853611,-131.214,0.559701]
24;0.472222;[-0.545918,-131.005,-0.211991]
25;0.421296;[0.261918,-130.962,-0.482063]
26;0.37037;[0.949675,-129.429,0.09875]
27;0.393519;[-0.513926,-130.635,-0.255186]
28;0.398148;[-0.210923,-131.177,1.64215]
29;0.393519;[-0.304988,-130.991,-1.04688]
30;0.412037;[0.192349,-130.768,1.01558]
31;0.416667;[0.217057,-129.561,-0.0824754]
32;0.393519;[0.389727,-131.657,-0.382445]
33;0.435185;[-0.663168,-131.939,-0.527575]
34;0.412037;[-0.573055,-130.822,0.480199]
35;0.356481;[0.0399306,-130.654,0.543174]
36;0.393519;[0.147382,-132.508,0.640023]
37;0.402778;[0.618152,-129.798,0.625933]
38;0.412037;[0.505872,-130.472,-0.00814244]
39;0.337963;[-0.114205,-130.311,0.355844]
40;0.37963;[-0.157448,-130.982,-1.65276]
41;0.402778;[0.241792,-130.795,0.102897]
42;0.361111;[-0.152524,-132.19,-0.217538]
43;0.467593;[-0.623166,-130.979,0.0477115]
44;0.0324074;[0.379237,-131.226,-1.27907]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
